Name,Team,IP,FA%,FT%,FC%,FS%,FO%,SI%,SL%,CU%,KC%,EP%,CH%,SC%,KN%,UN%,NameASCII,PlayerId,MLBAMID
"Fernando Rodriguez Jr.","OAK",40.2,0.69710807,,0.22678843,,,,,0.06849315,,,0.00761035,,,,"Fernando Rodriguez Jr.",7558,451775
"Jordan Lyles","COL",58.2,0.35827187,,,,,0.23498419,0.23182297,0.09167545,,,0.08324552,,,,"Jordan Lyles",7593,543475
"Tommy Milone","MIN",69.1,0.5,,0.00411862,,,0.02635914,0.0214168,0.10708402,,,0.34102142,,,,"Tommy Milone",7608,543548
"Carlos Torres","MIL",82.1,0.53220859,,0.32745399,,,0.01687117,,0.12193252,,,0.00153374,,,,"Carlos Torres",7624,448614
"Neil Ramírez","- - -",24,0.59120879,,,,,,0.38021978,0.02637363,,,0.0021978,,,,"Neil Ramirez",7677,519166
"Juan Nicasio","PIT",118,0.67903525,,,,,0.01205937,0.28988868,0.00046382,,,0.01855288,,,,"Juan Nicasio",7731,504379
"Wily Peralta","MIL",127.2,0.25610902,,,,,0.37218045,0.32283835,,,,0.04887218,,,,"Wily Peralta",7738,503449
"Mike Fiers","HOU",168.2,0.43393502,,0.10758123,,,,0.07184116,0.19133574,,,0.19530686,,,,"Mike Fiers",7754,571666
"Shawn Kelley","WSN",58,0.5623608,,,,,,0.43652561,,,,0.00111359,,,,"Shawn Kelley",7773,518875
"Richard Bleier","NYY",23,0.05444126,,,,,0.55873926,0.23495702,,,,0.15186246,,,,"Richard Bleier",7803,542947
"Hunter Strickland","SFG",61,0.46620278,,,,,0.26441352,0.00099404,0.24353877,,,0.02485089,,,,"Hunter Strickland",7836,519326
"Jerry Blevins","NYM",42,0.0013947,,,,,0.50906555,0.10739191,0.31101813,,,0.07112971,,,,"Jerry Blevins",7841,460283
"Christian Friedrich","SDP",129.1,0.14466886,,,,,0.34335369,0.19633631,0.18600282,,,0.12963833,,,,"Christian Friedrich",7942,543184
"Cory Gearrin","SFG",48.1,0.00409836,,,,,0.54918033,0.40163934,,,,0.04508197,,,,"Cory Gearrin",7947,518715
"Paul Clemens","- - -",71.1,0.02591973,,,,,0.62207358,,0.31020067,,,0.04180602,,,,"Paul Clemens",8037,518560
"Will Smith","- - -",40.1,0.49152542,,,,,0.00770416,0.39599384,0.10477658,,,,,,,"Will Smith",8048,519293
"Dan Jennings","CHW",60.2,0.40116845,,,,,0.218111,0.38072055,,,,,,,,"Dan Jennings",8073,543359
"Bryan Shaw","CLE",66.2,,,0.81494353,,,,0.18158123,,,,0.00347524,,,,"Bryan Shaw",8110,543766
"Jaime García","STL",171.2,0.29620946,,0.01641266,,,0.32278234,0.12309496,0.06135209,,,0.1801485,,,,"Jaime Garcia",8137,448802
"Yovani Gallardo","BAL",118,0.26012387,,,,,0.19723678,0.3158647,0.13339686,,,0.0933778,,,,"Yovani Gallardo",8173,451596
"Kevin Siegrist","STL",61.2,0.65259117,,,,,0.02303263,,0.11132438,,,0.21305182,,,,"Kevin Siegrist",8180,543779
"Steven Wright","BOS",156.2,0.14755413,,,,,,,0.16038492,,,,,0.69206095,,"Steven Wright",8185,453214
"David Robertson","CHW",62.1,0.05029014,,0.61895551,,,0.00967118,,,0.30464217,,0.01644101,,,,"David Robertson",8241,502085
"J.P. Howell","LAD",50.2,,,,,,0.49885845,,,0.46917808,,0.03196347,,,,"J.P. Howell",8245,434442
"Huston Street","LAA",22.1,,,,,,0.46938776,0.34183673,,,,0.18877551,,,,"Huston Street",8258,434718
"Ross Ohlendorf","CIN",65.2,0.57004405,,,,,0.05374449,0.20792952,0.00264317,,,0.16563877,,,,"Ross Ohlendorf",8268,456027
"Tony Sipp","HOU",43.2,0.42179487,,,,,0.06025641,0.34358974,,,,0.17435897,,,,"Tony Sipp",8280,448609
"JC Ramírez","- - -",78.2,0.64882401,,,,,0.08434712,0.25709651,,,,0.00973236,,,,"JC Ramirez",8302,500724
"AJ Ramos","MIA",64,0.33732719,,0.03686636,,,0.06175115,0.33271889,0.05529954,,,0.17603687,,,,"AJ Ramos",8350,573109
"Homer Bailey","CIN",23,0.42139738,,,,,0.1069869,0.23580786,,0.08733624,,0.14847162,,,,"Homer Bailey",8362,456701
"Steve Geltz","TBR",26.2,0.69677419,,,0.11182796,,,0.19139785,,,,,,,,"Steve Geltz",8402,544993
"Deolis Guerra","LAA",53.1,0.47169811,,,,,,,0.0754717,,,0.45283019,,,,"Deolis Guerra",8410,500610
"Buddy Boshers","MIN",36,,,,,,0.49070632,0.01672862,0.39776952,,,0.09479554,,,,"Buddy Boshers",8490,542953
"John Lamb","CIN",70,0.54646545,,0.15329627,,,,,0.13105639,,,0.16918189,,,,"John Lamb",8493,543424
"Danny Farquhar","TBR",35.1,0.42342342,,0.12312312,,,0.0015015,,0.13063063,,,0.32132132,,,,"Danny Farquhar",8501,543144
"Justin Miller","COL",42.2,0.65485564,,,,,0.00918635,0.33464567,,,,0.00131234,,,,"Justin Miller",8580,502522
"Dustin McGowan","MIA",67,0.34095238,,,,,0.29809524,0.30571429,,,,0.0552381,,,,"Dustin McGowan",8600,430661
"Justin Verlander","DET",227.2,0.57821458,,,,,,0.17772318,0.15915916,,,0.08490308,,,,"Justin Verlander",8700,434378
"Tanner Roark","WSN",210,0.04578097,,,,,0.5774985,0.1508079,0.12746858,,,0.09844405,,,,"Tanner Roark",8753,543699
"Wade Miley","- - -",166,0.39318432,,,,,0.10480029,0.20300476,0.11982411,,,0.17918652,,,,"Wade Miley",8779,489119
"Andrew Cashner","- - -",132,0.51466213,,,,,0.1521462,0.26306842,0.00764981,,,0.06247344,,,,"Andrew Cashner",8782,488768
"Antonio Bastardo","- - -",67.2,0.64905037,,,,,0.00578035,0.26672172,,,,0.07844756,,,,"Antonio Bastardo",8844,455374
"Arquimedes Caminero","- - -",60.2,0.40291705,,,0.09389243,,0.2698268,0.23062899,,,,0.00273473,,,,"Arquimedes Caminero",8992,491708
"Adam Warren","- - -",65.1,0.35197935,,0.01032702,,,0.0757315,0.30895009,0.10757315,,,0.1454389,,,,"Adam Warren",9029,476589
"Jeanmar Gómez","PHI",68.2,0.004363,,,,,0.64223386,0.12129145,0.004363,,,0.22774869,,,,"Jeanmar Gomez",9033,491646
"John Axford","OAK",65.2,0.75041876,,0.00167504,,,0.00586265,0.14656616,0.09547739,,,,,,,"John Axford",9059,446099
"Kirby Yates","NYY",41.1,0.6,,,,,,0.31875,,0.0475,,0.03375,,,,"Kirby Yates",9073,489446
"Zach Putnam","CHW",27.1,0.17303371,,0.02921348,0.68089888,,0.11685393,,,,,,,,,"Zach Putnam",9080,474029
"Brad Hand","SDP",89.1,0.28183716,,,,,0.33124565,0.25887265,0.11899791,,,0.00904662,,,,"Brad Hand",9111,543272
"Nathan Eovaldi","NYY",124.2,0.46150097,,0.10185185,0.18518519,,0.00682261,0.16764133,0.04191033,,,0.03508772,,,,"Nathan Eovaldi",9132,543135
"Sean O'Sullivan","BOS",21.1,0.2877095,,,,,0.26815642,0.29050279,0.11452514,,,0.03910615,,,,"Sean O'Sullivan",9137,457711
"Casey Kelly","ATL",21.2,0.38356164,,,,,0.29589041,,0.21917808,,,0.10136986,,,,"Casey Kelly",9174,543391
"Kyle Lobstein","PIT",25,0.28501229,,0.18427518,,,0.38574939,,0.06879607,,,0.07616708,,,,"Kyle Lobstein",9178,543456
"Koji Uehara","BOS",47,0.42015707,,,0.45418848,,0.07984293,0.04319372,,,,0.0026178,,,,"Koji Uehara",9227,493157
"Alex Wilson","DET",73,0.27338129,,0.01079137,,,0.28507194,0.38848921,0.03597122,,,0.00629496,,,,"Alex Wilson",9239,543935
"Rob Scahill","- - -",34.2,0.26515152,,,,,0.50378788,0.15530303,0.06628788,,,0.0094697,,,,"Rob Scahill",9286,543746
"Patrick Corbin","ARI",155.2,0.31161137,,,,,0.32385466,0.26540284,,,,0.09913112,,,,"Patrick Corbin",9323,571578
"Jared Hughes","PIT",59.1,0.07726764,,,,,0.74020157,0.11870101,,,,0.06382979,,,,"Jared Hughes",9325,453172
"Josh Tomlin","CLE",174,0.29700691,,0.38104375,,,0.09056025,,0.14888718,,,0.08250192,,,,"Josh Tomlin",9388,458708
"Kris Medlen","KCR",24.1,0.15578947,,,,,0.39368421,0.17263158,0.13052632,,,0.14736842,,,,"Kris Medlen",9417,450665
"Doug Fister","HOU",180.1,0.22244489,,0.13493654,,,0.43186373,,0.14696059,,,0.06379426,,,,"Doug Fister",9425,450729
"Dallas Keuchel","HOU",168,0.09548872,,0.10864662,,,0.4406015,0.26240602,,,,0.09285714,,,,"Dallas Keuchel",9434,572971
"Ryan Buchter","SDP",63,0.83482944,,0.06463196,,,,0.08617594,0.01436266,,,,,,,"Ryan Buchter",9456,488748
"Dan Straily","CIN",191.1,0.47051071,,,,,0.04184514,0.26062603,0.04711697,,,0.17990115,,,,"Dan Straily",9460,573185
"George Kontos","SFG",53.1,0.14720812,,0.41116751,,,0.21446701,0.18908629,0.01269036,,,0.02538071,,,,"George Kontos",9486,502004
"Jeremy Jeffress","- - -",58,0.0994152,,,,,0.6374269,,,0.20467836,,0.05847953,,,,"Jeremy Jeffress",9490,502026
"Bud Norris","- - -",113,0.47052897,,0.08513854,,,0.09219144,0.32695214,,,,0.02518892,,,,"Bud Norris",9492,502032
"Michael Blazek","MIL",41.1,0.35910224,,,,,0.14713217,0.28553616,0.20698254,,,0.00124688,,,,"Michael Blazek",9654,518468
"Vidal Nuño","SEA",58.2,0.21790723,,,,,0.10571737,0.38727077,0.10032362,,,0.18878101,,,,"Vidal Nuno",9674,573064
"Louis Coleman","LAD",48,0.34052213,,,,,0.07264472,0.58683314,,,,,,,,"Louis Coleman",9720,488786
"Joe Kelly","BOS",40,0.43031123,,,,,0.22192152,0.18673884,0.09742896,,,0.06359946,,,,"Joe Kelly",9761,523260
"Garrett Richards","LAA",34.2,0.36170213,,0.05564648,,,0.20621931,0.2487725,0.03600655,,,0.09165303,,,,"Garrett Richards",9784,572070
"Sergio Romo","SFG",30.2,0.07939914,,,,,0.21244635,0.63519313,,,,0.07296137,,,,"Sergio Romo",9817,489265
"Chaz Roe","- - -",29.2,0.1212766,,0.10638298,,,0.3212766,0.43617021,0.01489362,,,,,,,"Chaz Roe",9866,475054
"Travis Wood","CHC",61,0.62599206,,0.20833333,,,0.07539683,0.03869048,0.0297619,,,0.0218254,,,,"Travis Wood",9884,475243
"Chris Rusin","COL",84.1,0.14103586,,0.30438247,,,0.30517928,,0.0685259,,,0.18087649,,,,"Chris Rusin",9895,543734
"Brandon Kintzler","MIN",54.1,0.04969697,,,,,0.82909091,0.06787879,,,,0.05333333,,,,"Brandon Kintzler",9939,445213
"Mike Dunn","MIA",42.1,0.62064156,,,,,0.0083682,0.36820084,0.0027894,,,,,,,"Mike Dunn",9948,445197
"Tom Wilhelmsen","- - -",46.1,0.36679058,,,,,0.13506815,0.244114,0.18835192,,,0.06567534,,,,"Tom Wilhelmsen",9975,452666
"Keyvius Sampson","CIN",39.1,0.58048162,,,,,,0.19011407,0.11787072,,,0.11153359,,,,"Keyvius Sampson",10039,572102
"Ian Krol","ATL",51,0.40522134,,,,,0.24063564,0.2985244,0.03291714,,,0.02270148,,,,"Ian Krol",10066,571871
"Caleb Cotham","CIN",24.1,0.57647059,,,,,0.00235294,0.30117647,0.12,,,,,,,"Caleb Cotham",10075,571584
"Kyle Gibson","MIN",147.1,0.26058632,,,,,0.28949511,0.18403909,0.09364821,,,0.17223127,,,,"Kyle Gibson",10123,502043
"Mike Leake","STL",176.2,0.06895252,,0.16654107,,,0.52901281,0.08929917,,0.05953278,,0.08666164,,,,"Mike Leake",10130,502190
"Stephen Strasburg","WSN",147.2,0.50021017,,,,,0.07229929,0.16981925,0.12652375,,,0.13114754,,,,"Stephen Strasburg",10131,544931
"Brad Boxberger","TBR",24.1,0.59267241,,0.07543103,,,,,0.01724138,,,0.31465517,,,,"Brad Boxberger",10133,502202
"Ryan Weber","ATL",36.1,,,0.12593985,,,0.4924812,,0.2406015,,,0.14097744,,,,"Ryan Weber",10160,543901
"José Ramírez","ATL",32.2,0.6437613,,,,,,0.27124774,,,,0.08499096,,,,"Jose Ramirez",10171,542432
"Jacob Turner","CHW",24.2,0.28982301,,0.05752212,,,0.41814159,,0.17035398,,,0.06415929,,,,"Jacob Turner",10185,545363
"Tyler Skaggs","LAA",49.2,0.55479452,,,,,0.03995434,,0.26598174,,,0.13926941,,,,"Tyler Skaggs",10190,572140
"Shelby Miller","ARI",101,0.5,,0.18981481,,,0.14236111,,0.11689815,,,0.05092593,,,,"Shelby Miller",10197,571946
"Aroldis Chapman","- - -",58,0.8117284,,,,,,0.1563786,,,,0.031893,,,,"Aroldis Chapman",10233,547973
"Alexi Ogando","ATL",32,0.58458961,,,,,0.10552764,0.2881072,,,,0.02177554,,,,"Alexi Ogando",10261,468396
"Jarred Cosart","- - -",57,0.49447514,,0.10957643,,,0.10128913,,,0.23848987,,0.05616943,,,,"Jarred Cosart",10304,543054
"Erasmo Ramírez","TBR",90.2,0.36976048,,,,,0.26272455,0.17664671,0.01047904,,,0.18038922,,,,"Erasmo Ramirez",10314,541640
"Michael Tonkin","MIN",71.2,,,,,,0.70894942,0.29027237,,,,0.00077821,,,,"Michael Tonkin",10315,543859
"Edwin Escobar","ARI",23.2,0.75057208,,,,,0.02517162,0.00686499,0.19221968,,,0.02517162,,,,"Edwin Escobar",10337,546276
"Mychal Givens","BAL",74.2,0.64225135,,,,,,0.29375482,,,,0.06399383,,,,"Mychal Givens",10430,571710
"Shawn Tolleson","TEX",36.1,0.60769231,,0.05692308,,,0.00769231,0.22,,,,0.10769231,,,,"Shawn Tolleson",10481,474521
"Hunter Cervenka","- - -",43.1,0.41991925,,,,,,0.50605653,0.07402423,,,,,,,"Hunter Cervenka",10510,543017
"Dean Kiekhefer","STL",22,,,,,,0.59654179,0.22190202,,,,0.1815562,,,,"Dean Kiekhefer",10529,518883
"Jimmy Nelson","MIL",179.1,0.2190027,,,,,0.49056604,0.1708221,,0.11152291,,0.00808625,,,,"Jimmy Nelson",10547,519076
"Addison Reed","NYM",77.2,0.69296014,,0.0322307,,,,0.27311281,,,,0.00169635,,,,"Addison Reed",10586,592665
"Chad Bettis","COL",186,0.48207826,,0.00394607,,,0.09996712,0.18678066,0.11016113,,,0.11706675,,,,"Chad Bettis",10587,518452
"Chris Sale","CHW",226.2,,,,,,0.55423123,0.25208582,,,,0.19368296,,,,"Chris Sale",10603,519242
"Adam Liberatore","LAD",42.2,0.66761364,,,,,0.00568182,0.13494318,,,,0.19176136,,,,"Adam Liberatore",10637,571893
"Tyler Thornburg","MIL",67,0.6619842,,0.00175593,,,,,0.24670764,,,0.08955224,,,,"Tyler Thornburg",10688,592804
"Drew Hutchison","- - -",24,0.62842893,,,,,0.00498753,0.27930175,,,,0.0872818,,,,"Drew Hutchison",10732,571800
"Trevor Rosenthal","STL",40.1,0.77985948,,,,,,0.07845433,0.00468384,,,0.13700234,,,,"Trevor Rosenthal",10745,572096
"Shane Greene","DET",60.1,0.07334711,,0.36157025,,,0.33780992,0.21280992,0.0072314,,,0.0072314,,,,"Shane Greene",10756,572888
"Tyler Cravy","MIL",28.1,0.48322148,,,,,0.13870246,0.17673378,0.06040268,,,0.1409396,,,,"Tyler Cravy",10770,572788
"Mike Foltynewicz","ATL",123.1,0.49242424,,,,,0.13399621,0.22017045,0.07339015,,,0.08001894,,,,"Mike Foltynewicz",10811,592314
"Michael Mariot","PHI",21.2,0.18181818,,,,,0.36363636,0.39304813,0.04812834,,,0.01336898,,,,"Michael Mariot",10835,592527
"Chasen Shreve","NYY",33,0.5,,,,,,0.19014085,,,,0.30985915,,,,"Chasen Shreve",10855,592741
"Christian Bergman","COL",24.2,0.43303571,,,,,0.015625,0.34375,0.03794643,,,0.16964286,,,,"Christian Bergman",10925,548357
"Josh A. Smith","CIN",59.2,0.37560503,,,,,0.03484995,0.34849952,0.22458858,,,0.01645692,,,,"Josh A. Smith",10946,595001
"Jacob deGrom","NYM",148,0.42881428,,,,,0.17807055,0.18827029,0.10964726,,,0.09519762,,,,"Jacob deGrom",10954,594798
"Tim Adleman","CIN",69.2,0.30755232,,,,,0.29845314,,0.18471338,,,0.20928116,,,,"Tim Adleman",10968,534947
"Ryan O'Rourke","MIN",25,0.36340852,,,,,0.0877193,0.35588972,0.02756892,,,0.16541353,,,,"Ryan O'Rourke",10976,594951
"A.J. Griffin","TEX",119,0.54863813,,,,,,0.16828794,0.18871595,,,0.09435798,,,,"A.J. Griffin",11132,456167
"Mike Bolsinger","LAD",27.2,0.21888412,,0.20815451,,,,0.27896996,0.27682403,,,0.01716738,,,,"Mike Bolsinger",11137,502211
"Vince Velasquez","PHI",131,0.5625,,,,,0.07653986,0.08786232,0.13949275,,,0.13360507,,,,"Vince Velasquez",11189,592826
"Grant Dayton","LAD",26.1,0.77282378,,,,,0.00424628,0.00212314,0.14437367,,,0.07643312,,,,"Grant Dayton",11203,594795
"Zach Neal","OAK",70,0.20572641,,0.2173913,,,0.40933192,0.00848356,0.02014846,,,0.13891835,,,,"Zach Neal",11294,594943
"Tyler Lyons","STL",48,0.37020649,,,,,0.08702065,0.37905605,0.00294985,,,0.16076696,,,,"Tyler Lyons",11334,544928
"Pat Dean","MIN",67.1,0.56017316,,,,,,0.26060606,0.07445887,,,0.1047619,,,,"Pat Dean",11350,534737
"Tyrell Jenkins","ATL",52,0.64235294,,,,,0.00235294,0.18588235,0.00117647,,,0.16823529,,,,"Tyrell Jenkins",11378,592433
"Tommy Kahnle","CHW",27.1,0.6147541,,0.01229508,,,0.10860656,0.10245902,,,,0.16188525,,,,"Tommy Kahnle",11384,592454
"A.J. Achter","LAA",37.2,0.31737589,,0.01241135,,,0.16843972,0.08156028,,,,0.42021277,,,,"A.J. Achter",11387,592091
"Jose Quintana","CHW",208,0.44034178,,,,,0.23161428,,0.24992371,,,0.07812023,,,,"Jose Quintana",11423,500779
"Anthony Ranaudo","- - -",31.1,0.5712,,,,,,0.0976,0.2752,,,0.056,,,,"Anthony Ranaudo",11424,519168
"Drew Pomeranz","- - -",170.2,0.38989042,,0.12195122,,,,,,0.39201131,,0.09614705,,,,"Drew Pomeranz",11426,519141
"A.J. Schugel","PIT",52,0.01346389,,,,,0.59608323,,0.04895961,,,0.34149327,,,,"A.J. Schugel",11432,519263
"Sammy Solís","WSN",41,,,,,,0.64732824,,,0.27328244,,0.07938931,,,,"Sammy Solis",11457,519301
"A.J. Cole","WSN",38.1,0.35373134,,,,,0.21791045,0.26716418,0.08955224,,,0.07164179,,,,"A.J. Cole",11467,595918
"Bryan Mitchell","NYY",25,0.51030928,,0.24226804,,,,,0.21391753,,,0.03350515,,,,"Bryan Mitchell",11479,571951
"Robbie Ray","ARI",174.1,0.46506481,,,,,0.24596902,0.22636737,,,,0.0625988,,,,"Robbie Ray",11486,592662
"Aaron Sanchez","TOR",192,0.19081877,,,,,0.55943816,,0.1620418,,,0.08770127,,,,"Aaron Sanchez",11490,592717
"Josh Osich","SFG",36.1,0.14736842,,0.18070175,,,0.56666667,,,,,0.10526316,,,,"Josh Osich",11528,592612
"José Fernández","MIA",182.1,0.50291996,,,,,0.03469598,,0.33802817,,,0.12435589,,,,"Jose Fernandez",11530,605228
"José Domínguez","SDP",35.2,0.73322148,,,,,,0.18288591,,,,0.08389262,,,,"Jose Dominguez",11571,523848
"José Ureña","MIA",83.2,0.27542373,,,,,0.36864407,0.10875706,0.06497175,,,0.18220339,,,,"Jose Urena",11589,570632
"Williams Pérez","ATL",53.2,,,,,,0.74410377,,0.15566038,,,0.10023585,,,,"Williams Perez",11592,554234
"Heath Hembree","BOS",51,0.60722611,,,,,,0.27505828,0.11072261,,,0.00699301,,,,"Heath Hembree",11632,592390
"Jameson Taillon","PIT",104,0.21035599,,,,,0.42071197,,0.26278317,,,0.10614887,,,,"Jameson Taillon",11674,592791
"Carlos Martinez","STL",195.1,0.27275737,,,,,0.30023171,,0.23369745,,,0.19331347,,,,"Carlos Martinez",11682,593372
"Sam Dyson","TEX",70.1,0.14242424,,,,,0.54949495,0.01414141,0.0989899,,,0.19494949,,,,"Sam Dyson",11710,473879
"Erik Goeddel","NYM",35.2,0.51587302,,0.01428571,,,,0.0047619,0.14126984,,,0.32380952,,,,"Erik Goeddel",11712,592340
"Matt Harvey","NYM",92.2,0.52301534,,,,,0.06737825,0.18879253,0.11074049,,,0.11007338,,,,"Matt Harvey",11713,518774
"Justin Grimm","CHC",52.2,0.45847176,,0.00332226,,,0.02104097,0.04872647,0.46843854,,,,,,,"Justin Grimm",11720,518748
"Kyle Ryan","DET",55.2,0.35809988,,0.25578563,,,0.23995128,0.00487211,0.0682095,,,0.07308161,,,,"Kyle Ryan",11753,594986
"Justin Nicolino","MIA",79.1,0.53029046,,0.16846473,,,,,0.12033195,,,0.18091286,,,,"Justin Nicolino",11754,592593
"Drew Smyly","TBR",175.1,0.5610938,,0.1536864,,,,,0.22845275,,,0.05676705,,,,"Drew Smyly",11760,592767
"Noah Syndergaard","NYM",183.2,0.35183282,,,,,0.23980815,0.21171634,0.08530319,,,0.1113395,,,,"Noah Syndergaard",11762,592789
"Hansel Robles","NYM",77.2,0.64280443,,,,,0.00664207,0.26494465,,,,0.08560886,,,,"Hansel Robles",11801,570663
"Héctor Neris","PHI",80.1,0.23791822,,,0.49814126,,0.23345725,0.02899628,,,,0.00148699,,,,"Hector Neris",11804,593576
"James Paxton","SEA",121,0.5943299,,0.16958763,,,0.03505155,,,0.12216495,,0.07886598,,,,"James Paxton",11828,572020
"Taijuan Walker","SEA",134.1,0.57906169,,0.07688966,0.20112945,,0.02953953,,0.11337967,,,,,,,"Taijuan Walker",11836,592836
"Yordano Ventura","KCR",186,0.23203151,,0.01640958,,,0.31342304,,0.25270758,,,0.18542829,,,,"Yordano Ventura",11855,570649
"Michael Feliz","HOU",65,0.63675958,,,,,0.00087108,0.31184669,,,,0.05052265,,,,"Michael Feliz",11903,593140
"Matt Andriese","TBR",127.2,0.45247725,,0.1016178,,,0.0065723,0.21435794,0.10212336,,,0.12285137,,,,"Matt Andriese",12022,542882
"Brian Flynn","KCR",55.1,0.30552147,,,,,0.36932515,0.27116564,0.01717791,,,0.03680982,,,,"Brian Flynn",12027,543169
"Kyle Hendricks","CHC",190,0.03658537,,0.16062718,,,0.45400697,,0.07770035,,,0.27108014,,,,"Kyle Hendricks",12049,543294
"Felipe Vázquez","- - -",77,0.61544462,,,,,0.00624025,0.16926677,,,,0.20904836,,,,"Felipe Vazquez",12076,553878
"Cody Martin","SEA",25.2,0.53383459,,0.08521303,,,0.04010025,0.07017544,0.23558897,,,0.03508772,,,,"Cody Martin",12182,592533
"Cody Allen","CLE",68,0.63410302,,,,,,,,0.36589698,,,,,,"Cody Allen",12183,592102
"Keith Hessler","- - -",21.2,0.68780488,,,,,,0.31219512,,,,,,,,"Keith Hessler",12220,594857
"Seth Maness","STL",31.2,0.21721311,,,,,0.47745902,0.0204918,0.03483607,,,0.25,,,,"Seth Maness",12235,595307
"Colton Murray","PHI",31.2,0.67984934,,,,,,0.05838041,0.24293785,,,0.01883239,,,,"Colton Murray",12264,605396
"Leonel Campos","SDP",22,0.49210526,,,,,0.02105263,0.39736842,,,,0.08947368,,,,"Leonel Campos",12277,599998
"Chris Bassitt","OAK",28,0.24055666,,,,,0.35188867,0.14115308,0.1888668,,,0.07753479,,,,"Chris Bassitt",12304,605135
"Colin Rea","- - -",102.2,0.32128514,,0.17211704,0.05507745,,0.27538726,,0.1761331,,,,,,,"Colin Rea",12317,607067
"Jacob Barnes","MIL",26.2,0.59801489,,,,,,0.39950372,0.00248139,,,,,,,"Jacob Barnes",12323,606930
"Kevin Quackenbush","SDP",59.2,0.63188976,,,,,,0.03937008,0.32283465,,,0.00590551,,,,"Kevin Quackenbush",12360,534812
"Spencer Patton","CHC",21.1,0.58567775,,,,,0.05626598,0.31457801,,,,0.04347826,,,,"Spencer Patton",12361,607359
"Nick Tropeano","LAA",68.1,0.23675497,,,,,0.25827815,0.27566225,,,,0.22930464,,,,"Nick Tropeano",12385,607374
"Seth Lugo","NYM",64,0.24684874,,,,,0.31092437,0.19012605,0.16491597,,,0.08718487,,,,"Seth Lugo",12447,607625
"Erik Johnson","- - -",31.1,0.4493007,,,,,0.16083916,0.20979021,0.09615385,,,0.08391608,,,,"Erik Johnson",12520,605304
"Tony Cingrani","CIN",63,0.90284143,,,,,,0.09532539,,,,0.00183318,,,,"Tony Cingrani",12555,571561
"Blake Treinen","WSN",67,0.0296827,,,,,0.66018424,0.30092119,,,,0.00921187,,,,"Blake Treinen",12572,595014
"Adam Morgan","PHI",113.1,0.4925142,,,,,,0.24419205,0.0547238,,,0.20856995,,,,"Adam Morgan",12580,605388
"Mike Wright Jr.","BAL",74.2,0.48070988,,,,,0.22222222,0.13657407,0.08256173,,,0.0779321,,,,"Mike Wright Jr.",12586,605541
"Nate Karns","SEA",94.1,0.52927121,,,,,,,,0.36439665,,0.10633214,,,,"Nate Karns",12638,501992
"Jerad Eickhoff","PHI",197.1,0.36261187,,,,,0.16539609,0.17964866,0.2412993,,,0.05104408,,,,"Jerad Eickhoff",12664,595191
"Tyler Wilson","BAL",94,0.41825613,,,,,0.19754768,,0.25817439,,,0.1260218,,,,"Tyler Wilson",12691,592869
"Trevor Bauer","CLE",190,0.22366288,,0.17536467,,,0.28492707,,0.00356564,0.19027553,,0.12220421,,,,"Trevor Bauer",12703,545333
"Nick Martinez","TEX",38.2,0.32921175,,,,,0.33539413,0.23802164,0.05564142,,,0.04173107,,,,"Nick Martinez",12730,607259
"Chris Devenski","HOU",108.1,0.45939086,,,,,,0.13071066,,0.09200508,,0.3178934,,,,"Chris Devenski",12763,606965
"Sonny Gray","OAK",117,0.36723164,,0.02208526,,,0.24807396,0.11093991,0.1587057,,,0.09296353,,,,"Sonny Gray",12768,543243
"Raúl Alcántara","OAK",22.1,0.50263158,,,,,0.15789474,0.09473684,0.05526316,,,0.18947368,,,,"Raul Alcantara",12790,593417
"Cody Anderson","CLE",60.2,0.61836735,,0.04285714,,,,,0.11326531,,,0.2255102,,,,"Cody Anderson",12799,594736
"Matt Wisler","ATL",156.2,0.35025818,,,,,0.25344234,0.28184165,0.06110155,,,0.05335628,,,,"Matt Wisler",12804,605538
"Mike Clevinger","CLE",53,0.54875519,,,,,0.04149378,0.18775934,0.05394191,,,0.16804979,,,,"Mike Clevinger",12808,605182
"Joel De La Cruz","ATL",62.2,0.01491054,,,,,0.50099404,0.2445328,,,,0.23956262,,,,"Joel De La Cruz",12825,503444
"Alex Meyer","- - -",25.1,0.56932773,,,,,0.01260504,,0.31302521,,,0.10504202,,,,"Alex Meyer",12833,543542
"Elvis Araujo","PHI",27.1,0.61308411,,,,,,0.34766355,,,,0.03925234,,,,"Elvis Araujo",12854,542587
"Matt Barnes","BOS",66.2,0.65297569,,,,,,0.05616094,0.00335289,0.23554065,,0.05196982,,,,"Matt Barnes",12863,598264
"Tyler Anderson","COL",114.1,0.43984331,,0.26189144,,,,,0.01063234,,,0.2876329,,,,"Tyler Anderson",12880,542881
"Alex Claudio","TEX",51.2,,,,,,0.55513308,0.02534854,0.15082383,,,0.26869455,,,,"Alex Claudio",12890,592222
"Logan Verrett","NYM",91.2,0.41176471,,,,,0.16368286,0.25,0.07608696,,,0.09846547,,,,"Logan Verrett",12905,548337
"Ken Giles","HOU",65.2,0.51714801,,,,,0.00361011,0.47924188,,,,,,,,"Ken Giles",12910,571704
"Dylan Bundy","BAL",109.2,0.61355406,,,,,0.00258665,,0.18416968,,,0.1996896,,,,"Dylan Bundy",12917,605164
"Archie Bradley","ARI",141.2,0.69100237,,,,,,,,0.23796369,,0.07103394,,,,"Archie Bradley",12918,605151
