Name,Team,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,RS,RS/9,Balls,Strikes,Pitches,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,NameASCII,PlayerId,MLBAMID
"Caleb Baragar","SFG",0.2727272727272727,0.394736842,0.196969696,0.227272727,0.575757575,0.157894736,0.026315789,15,5.869566190896439,135,223,358,0.29850746,0.35820896,0.34328358,0.17910448,0.46268657,0.35820896,"Caleb Baragar",19231,670056
"Andrew Wantz","LAA",0.2857142857142857,0.555555555,0.164179104,0.298507462,0.537313432,0.166666666,0.138888888,21,6.914635915546768,170,313,483,0.40298507,0.35820896,0.23880597,0.1641791,0.47761194,0.35820896,"Andrew Wantz",24933,681806
"Tommy Nance","CHC",0.2631578947368421,2.368421052,0.2,0.5625,0.2375,0,0.263157894,26,8.162791964942217,159,297,456,0.30864198,0.43209877,0.25925926,0.17283951,0.4691358,0.35802469,"Tommy Nance",19178,667297
"Packy Naughton","LAA",0.3076923076923077,2.277777777,0.2625,0.5125,0.225,0.111111111,0.166666666,4,1.5882354054896555,149,234,383,0.37037037,0.45679012,0.17283951,0.16049383,0.48148148,0.35802469,"Packy Naughton",23292,676050
"JT Chargois","- - -",0.25,1.196078431,0.182481751,0.445255474,0.372262773,0.078431372,0.098039215,45,7.546585013177589,337,539,876,0.40875912,0.35036496,0.24087591,0.15328467,0.48905109,0.35766423,"JT Chargois",13767,608638
"Michael Pineda","MIN",0.29393939393939394,1.046153846,0.222222222,0.397660818,0.380116959,0.061538461,0.13076923,64,5.268292928011496,528,1179,1707,0.41786744,0.36311239,0.21902017,0.129683,0.5129683,0.3573487,"Michael Pineda",5372,501381
"Duane Underwood Jr.","PIT",0.31627906976744186,1.405797101,0.255605381,0.434977578,0.30941704,0.086956521,0.130434782,28,3.4678900296234003,432,744,1176,0.40625,0.29464286,0.29910714,0.18303571,0.45982143,0.35714286,"Duane Underwood Jr.",14677,621249
"Reynaldo López","CHW",0.2222222222222222,1,0.22077922,0.389610389,0.389610389,0.066666666,0.166666666,49,7.6473991811851185,336,602,938,0.3961039,0.34415584,0.25974026,0.15584416,0.48701299,0.35714286,"Reynaldo Lopez",16400,625643
"Josiah Gray","- - -",0.24858757062146894,0.56862745,0.157894736,0.305263157,0.536842105,0.196078431,0.186274509,42,5.3490567962738895,441,772,1213,0.3877551,0.33163265,0.28061224,0.20918367,0.43367347,0.35714286,"Josiah Gray",24580,680686
"Erick Fedde","WSN",0.31266149870801035,1.588709677,0.189393939,0.497474747,0.313131313,0.072580645,0.18548387,84,5.670000459623374,941,1469,2410,0.34963325,0.38630807,0.26405868,0.16136919,0.48166259,0.35696822,"Erick Fedde",17425,607200
"Jakob Junis","KCR",0.3333333333333333,1.142857142,0.217391304,0.417391304,0.365217391,0.119047619,0.166666666,17,3.8898307285374716,222,405,627,0.39130435,0.36521739,0.24347826,0.12173913,0.52173913,0.35652174,"Jakob Junis",13619,596001
"Tyler Gilbert","ARI",0.21052631578947367,0.916666666,0.192982456,0.385964912,0.421052631,0.083333333,0.083333333,21,4.725000225305568,197,403,600,0.3220339,0.38135593,0.29661017,0.15254237,0.49152542,0.3559322,"Tyler Gilbert",17964,656457
"JD Hammer","PHI",0.32142857142857145,1.19047619,0.220338983,0.423728813,0.355932203,0.285714285,0.142857142,17,7.650001459121983,162,243,405,0.40677966,0.3220339,0.27118644,0.18644068,0.45762712,0.3559322,"JD Hammer",19548,670456
"Charlie Barnes","MIN",0.32061068702290074,0.892857142,0.196969696,0.378787878,0.424242424,0.089285714,0.071428571,22,5.21052657732344,254,401,655,0.42222222,0.32592593,0.25185185,0.11111111,0.53333333,0.35555556,"Charlie Barnes",19865,656212
"Daniel Ponce de Leon","STL",0.2647058823529412,0.745098039,0.152380952,0.361904761,0.485714285,0.098039215,0.098039215,8,2.1600002677917813,260,393,653,0.29906542,0.3271028,0.37383178,0.1588785,0.48598131,0.35514019,"Daniel Ponce de Leon",16110,594965
"Matt Moore","PHI",0.2916666666666667,0.955555555,0.207207207,0.387387387,0.405405405,0.122222222,0.166666666,31,3.8219179080784915,460,794,1254,0.30735931,0.39393939,0.2987013,0.14285714,0.5021645,0.35497835,"Matt Moore",1890,519043
"Vince Velasquez","- - -",0.2833333333333333,0.669421487,0.223076923,0.311538461,0.465384615,0.107438016,0.190082644,54,5.151943844848351,661,1089,1750,0.41221374,0.36259542,0.22519084,0.14885496,0.49618321,0.35496183,"Vince Velasquez",11189,592826
"Patrick Corbin","WSN",0.3051181102362205,1.524390243,0.218867924,0.471698113,0.309433962,0.042682926,0.225609756,99,5.190291569699278,1011,1739,2750,0.36764706,0.35845588,0.27389706,0.13970588,0.50551471,0.35477941,"Patrick Corbin",9323,571578
"Joe Jiménez","DET",0.2692307692307692,0.637931034,0.128440366,0.339449541,0.532110091,0.155172413,0.103448275,30,5.9558835223474125,338,528,866,0.38181818,0.36363636,0.25454545,0.16363636,0.48181818,0.35454545,"Joe Jimenez",15761,641729
"Germán Márquez","COL",0.29327902240325865,1.962121212,0.221115537,0.515936254,0.262948207,0.06060606,0.159090909,109,5.45,1012,1776,2788,0.40508806,0.37964775,0.21526419,0.16438356,0.481409,0.35420744,"German Marquez",15038,608566
"J.C. Mejía","CLE",0.31125827814569534,1.471698113,0.196319018,0.478527607,0.325153374,0.056603773,0.245283018,23,3.9554142530049035,375,607,982,0.48170732,0.37804878,0.1402439,0.1402439,0.50609756,0.35365854,"J.C. Mejia",20617,650496
"Bryan Garcia","DET",0.3089430894308943,0.836363636,0.229007633,0.351145038,0.419847328,0.072727272,0.181818181,23,5.262713055335591,300,431,731,0.43609023,0.29323308,0.27067669,0.11278195,0.53383459,0.35338346,"Bryan Garcia",19457,650530
"Sam Hentges","CLE",0.38461538461538464,1.302631578,0.189814814,0.458333333,0.351851851,0.092105263,0.131578947,31,4.063107285179163,505,755,1260,0.45412844,0.31192661,0.23394495,0.18348624,0.46330275,0.35321101,"Sam Hentges",18548,656529
"Tyler Glasnow","TBR",0.25,1.228571428,0.178947368,0.452631578,0.368421052,0.114285714,0.142857142,34,3.477272727272727,461,878,1339,0.39473684,0.36842105,0.23684211,0.12631579,0.52105263,0.35263158,"Tyler Glasnow",14374,607192
"Eric Lauer","MIL",0.24920127795527156,0.864661654,0.22741433,0.358255451,0.414330218,0.082706766,0.120300751,68,5.157303481312087,700,1256,1956,0.34650456,0.37993921,0.27355623,0.11550152,0.53191489,0.35258359,"Eric Lauer",19316,641778
"Nick Mears","PIT",0.30303030303030304,1,0.211267605,0.394366197,0.394366197,0.071428571,0.178571428,12,4.6285728158760335,167,285,452,0.36619718,0.35211268,0.28169014,0.18309859,0.46478873,0.35211268,"Nick Mears",25376,683232
"Robert Stephenson","COL",0.30833333333333335,1,0.235772357,0.382113821,0.382113821,0.042553191,0.106382978,30,5.869566190896439,268,499,767,0.416,0.384,0.2,0.112,0.536,0.352,"Robert Stephenson",13594,596112
"JT Brubaker","PIT",0.2844311377245509,1.216,0.219718309,0.428169014,0.352112676,0.08,0.224,53,3.8364612829484006,697,1247,1944,0.42936288,0.38781163,0.18282548,0.16066482,0.48753463,0.35180055,"JT Brubaker",17578,664141
"Spenser Watkins","BAL",0.32432432432432434,0.835443037,0.26395939,0.33502538,0.401015228,0.075949367,0.177215189,29,4.774390299429432,368,592,960,0.47236181,0.27638191,0.25125628,0.11557789,0.53266332,0.35175879,"Spenser Watkins",17489,657093
"Bruce Zimmermann","BAL",0.3193717277486911,1.188405797,0.256157635,0.403940886,0.339901477,0.115942028,0.20289855,43,6.015544338697935,410,695,1105,0.47317073,0.37073171,0.15609756,0.16097561,0.48780488,0.35121951,"Bruce Zimmermann",20370,669145
"Tucker Davidson","ATL",0.2222222222222222,1.095238095,0.214285714,0.410714285,0.375,0.047619047,0.142857142,3,1.35,107,196,303,0.36842105,0.31578947,0.31578947,0.22807018,0.42105263,0.35087719,"Tucker Davidson",19871,656353
"Brad Keller","KCR",0.3465346534653465,1.652892561,0.232057416,0.478468899,0.289473684,0.082644628,0.14876033,68,4.578553964404933,913,1435,2348,0.3957346,0.34597156,0.25829384,0.1563981,0.492891,0.3507109,"Brad Keller",15734,641745
"Casey Mize","DET",0.2535885167464115,1.425675675,0.182232346,0.480637813,0.33712984,0.081081081,0.162162162,69,4.130820538872105,866,1491,2357,0.42081448,0.3280543,0.25113122,0.15158371,0.49773756,0.35067873,"Casey Mize",20492,663554
"Drew Smyly","ATL",0.29526462395543174,1,0.216,0.392,0.392,0.095238095,0.183673469,89,6.3236843851002345,724,1415,2139,0.42337662,0.33506494,0.24155844,0.15584416,0.49350649,0.35064935,"Drew Smyly",11760,592767
"Robbie Ray","TOR",0.268348623853211,0.84057971,0.185897435,0.371794871,0.442307692,0.111111111,0.159420289,117,5.4465518674272175,1067,2074,3141,0.40298507,0.34754797,0.24946695,0.14072495,0.50959488,0.34968017,"Robbie Ray",11486,592662
"Steven Okert","MIA",0.21794871794871795,0.619047619,0.170731707,0.31707317,0.512195121,0.19047619,0.119047619,19,4.750001006656436,222,379,601,0.38554217,0.37349398,0.24096386,0.24096386,0.40963855,0.34939759,"Steven Okert",13580,595345
"Jon Gray","COL",0.2975,1.446043165,0.180722891,0.484337349,0.334939759,0.057553956,0.151079136,73,4.409395973154362,937,1600,2537,0.39904988,0.37529691,0.22565321,0.13301663,0.51781473,0.34916865,"Jon Gray",14916,592351
"Craig Kimbrel","- - -",0.24271844660194175,0.634615384,0.220183486,0.302752293,0.47706422,0.057692307,0.115384615,6,0.905028000466075,373,635,1008,0.25688073,0.3853211,0.35779817,0.11926606,0.53211009,0.34862385,"Craig Kimbrel",6655,518886
"Cionel Pérez","CIN",0.26229508196721313,1.36,0.106060606,0.515151515,0.378787878,0.2,0.2,14,5.250001668930584,205,249,454,0.3030303,0.34848485,0.34848485,0.21212121,0.43939394,0.34848485,"Cionel Perez",19614,672335
"Yimi García","- - -",0.2733333333333333,1.127272727,0.24516129,0.4,0.354838709,0.09090909,0.145454545,23,3.5895957714803806,310,633,943,0.3164557,0.39240506,0.29113924,0.15822785,0.49367089,0.34810127,"Yimi Garcia",12095,554340
"David Peterson","NYM",0.3063583815028902,1.795918367,0.234636871,0.491620111,0.273743016,0.061224489,0.224489795,29,3.9150001493454036,414,708,1122,0.38586957,0.40217391,0.21195652,0.08152174,0.57065217,0.34782609,"David Peterson",20302,656849
"Marcus Stroman","NYM",0.2857142857142857,1.92481203,0.228174603,0.507936507,0.263888888,0.045112781,0.127819548,78,3.921787709497207,950,1791,2741,0.39731286,0.34165067,0.26103647,0.15355086,0.49904031,0.34740883,"Marcus Stroman",13431,573186
"Anthony Misiewicz","SEA",0.3375,1.228070175,0.23030303,0.424242424,0.345454545,0.087719298,0.122807017,28,4.609757598704975,301,593,894,0.4251497,0.2754491,0.2994012,0.11976048,0.53293413,0.34730539,"Anthony Misiewicz",18152,664948
"Sean Poppen","- - -",0.4142857142857143,2.1875,0.291666666,0.486111111,0.222222222,0.125,0.125,17,6.750001911074464,146,260,406,0.25,0.47222222,0.27777778,0.22222222,0.43055556,0.34722222,"Sean Poppen",19583,664092
"Burch Smith","OAK",0.3076923076923077,0.9,0.229729729,0.364864864,0.405405405,0.083333333,0.083333333,25,5.192308301756439,234,444,678,0.25170068,0.51020408,0.23809524,0.11564626,0.53741497,0.34693878,"Burch Smith",12784,572143
"Spencer Howard","- - -",0.32857142857142857,0.898305084,0.232876712,0.363013698,0.404109589,0.101694915,0.118644067,13,2.355704863841124,350,586,936,0.32653061,0.38095238,0.29251701,0.15646259,0.49659864,0.34693878,"Spencer Howard",23252,675921
"Kolby Allard","TEX",0.27049180327868855,0.932098765,0.201530612,0.385204081,0.413265306,0.061728395,0.179012345,50,3.6096258525351588,710,1344,2054,0.42278481,0.33417722,0.24303797,0.12151899,0.53164557,0.34683544,"Kolby Allard",18694,663465
"Drew Anderson","TEX",0.25675675675675674,0.90625,0.175675675,0.391891891,0.432432432,0.15625,0.03125,15,6.136363636363637,125,227,352,0.26666667,0.45333333,0.28,0.2,0.45333333,0.34666667,"Drew Anderson",15130,623454
"Jose Quintana","- - -",0.3780487804878049,1.446428571,0.212643678,0.465517241,0.32183908,0.107142857,0.214285714,33,4.71428635655626,478,762,1240,0.4375,0.31818182,0.24431818,0.125,0.52840909,0.34659091,"Jose Quintana",11423,500779
"Taylor Hearn","TEX",0.27526132404181186,0.943548387,0.188552188,0.393939393,0.417508417,0.088709677,0.137096774,62,5.3482432677747695,619,1107,1726,0.36963696,0.36633663,0.2640264,0.16171617,0.49174917,0.34653465,"Taylor Hearn",18325,621368
"Ryan Pressly","HOU",0.29605263157894735,2,0.167741935,0.554838709,0.277419354,0.093023255,0.093023255,21,2.9531251760199773,296,660,956,0.38461538,0.39102564,0.22435897,0.12179487,0.53205128,0.34615385,"Ryan Pressly",7005,519151
"Matt Harvey","BAL",0.33098591549295775,1.212903225,0.220454545,0.427272727,0.352272727,0.09032258,0.122580645,64,4.511749706756329,801,1431,2232,0.4,0.34157303,0.25842697,0.15730337,0.49662921,0.34606742,"Matt Harvey",11713,518774
"Trevor May","NYM",0.30201342281879195,0.75,0.152866242,0.363057324,0.484076433,0.065789473,0.131578947,39,5.601064398041624,388,729,1117,0.40880503,0.35220126,0.23899371,0.1572327,0.49685535,0.34591195,"Trevor May",6398,543507
"Tanner Rainey","WSN",0.30666666666666664,0.408163265,0.148148148,0.24691358,0.604938271,0.102040816,0.122448979,12,3.4105267951099507,257,408,665,0.2962963,0.37037037,0.33333333,0.14814815,0.50617284,0.34567901,"Tanner Rainey",17610,663432
"Travis Lakins Sr.","BAL",0.24675324675324675,1,0.189873417,0.405063291,0.405063291,0.03125,0.125,6,1.9285718226920174,194,307,501,0.34567901,0.39506173,0.25925926,0.11111111,0.54320988,0.34567901,"Travis Lakins Sr.",18600,664042
"Max Scherzer","- - -",0.24742268041237114,0.693877551,0.182266009,0.334975369,0.48275862,0.096938775,0.117346938,106,5.31970275310822,950,1871,2821,0.39172749,0.34793187,0.26034063,0.1703163,0.48418491,0.34549878,"Max Scherzer",3137,453286
"Brandon Kintzler","PHI",0.36893203883495146,2.666666666,0.2,0.581818181,0.218181818,0.041666666,0.291666666,12,3.6404504524371517,182,328,510,0.47272727,0.38181818,0.14545455,0.11818182,0.53636364,0.34545455,"Brandon Kintzler",9939,445213
"Ryne Stanek","HOU",0.24203821656050956,0.72368421,0.196319018,0.337423312,0.466257668,0.118421052,0.105263157,23,3.0292688563777377,452,714,1166,0.28484848,0.42424242,0.29090909,0.15757576,0.4969697,0.34545455,"Ryne Stanek",15947,592773
"Miles Mikolas","STL",0.27205882352941174,1.682926829,0.214285714,0.492857142,0.292857142,0.121951219,0.146341463,28,5.641791365995912,228,481,709,0.33802817,0.42253521,0.23943662,0.14788732,0.50704225,0.34507042,"Miles Mikolas",9803,571945
"Tanner Houck","BOS",0.31736526946107785,1.5,0.196428571,0.482142857,0.321428571,0.092592592,0.074074074,31,4.043478484415164,417,732,1149,0.38596491,0.37426901,0.23976608,0.20467836,0.4502924,0.34502924,"Tanner Houck",19879,656557
"Sean Doolittle","- - -",0.3115942028985507,0.35064935,0.267605633,0.190140845,0.542253521,0.194805194,0.09090909,20,3.624161816111687,284,582,866,0.43448276,0.36551724,0.2,0.17931034,0.47586207,0.34482759,"Sean Doolittle",1581,448281
"Liam Hendriks","CHW",0.2518518518518518,0.643835616,0.166666666,0.326388888,0.506944444,0.09589041,0.150684931,23,2.9154932710344847,368,763,1131,0.33793103,0.32413793,0.33793103,0.16551724,0.48965517,0.34482759,"Liam Hendriks",3548,521230
"Reiss Knehr","SDP",0.24705882352941178,0.731707317,0.174418604,0.348837209,0.476744186,0.048780487,0.048780487,18,5.586207263960165,204,309,513,0.26436782,0.47126437,0.26436782,0.13793103,0.51724138,0.34482759,"Reiss Knehr",21541,663753
"Brad Boxberger","MIL",0.25,0.873015873,0.197278911,0.374149659,0.428571428,0.126984126,0.126984126,45,6.262886844237292,386,688,1074,0.41721854,0.34437086,0.2384106,0.17880795,0.47682119,0.34437086,"Brad Boxberger",10133,502202
"Blake Snell","SDP",0.2910958904109589,1.0625,0.23,0.396666666,0.373333333,0.071428571,0.142857142,52,3.6373059870512168,922,1425,2347,0.37012987,0.37337662,0.25649351,0.12662338,0.52922078,0.34415584,"Blake Snell",13543,605483
"Tylor Megill","NYM",0.2974137931034483,1.02970297,0.163265306,0.424489795,0.412244897,0.06930693,0.188118811,44,4.416357002580408,549,1005,1554,0.392,0.34,0.268,0.144,0.512,0.344,"Tylor Megill",21318,656731
"Hoby Milner","MIL",0.39285714285714285,0.64,0.349206349,0.253968253,0.396825396,0,0.32,7,2.907692648983606,126,267,393,0.390625,0.359375,0.25,0.1875,0.46875,0.34375,"Hoby Milner",13346,571948
"Ryan Burr","CHW",0.26881720430107525,2.12,0.161290322,0.569892473,0.268817204,0.08,0.12,25,6.1363647003806205,236,357,593,0.47916667,0.30208333,0.21875,0.125,0.53125,0.34375,"Ryan Burr",17536,621114
"Luis Patiño","TBR",0.2651162790697674,0.63063063,0.202643171,0.308370044,0.488986784,0.126126126,0.108108108,60,6.982759079950206,487,878,1365,0.37885463,0.34361233,0.27753304,0.18502203,0.47136564,0.34361233,"Luis Patino",22815,672715
"Mitch White","LAD",0.256,1.409090909,0.184615384,0.476923076,0.338461538,0.113636363,0.136363636,22,4.2428576341941,260,502,762,0.36641221,0.35877863,0.27480916,0.16793893,0.48854962,0.34351145,"Mitch White",19225,669952
"Carlos Carrasco","NYM",0.29936305732484075,1.163934426,0.214285714,0.422619047,0.363095238,0.081967213,0.196721311,28,4.695652396428477,303,586,889,0.46153846,0.33727811,0.20118343,0.16568047,0.49112426,0.34319527,"Carlos Carrasco",6632,471911
"Tejay Antone","CIN",0.208955223880597,1.5,0.214285714,0.471428571,0.314285714,0.136363636,0.136363636,20,5.346535663139355,179,350,529,0.45714286,0.31428571,0.22857143,0.14285714,0.51428571,0.34285714,"Tejay Antone",16233,622088
"Demarcus Evans","TEX",0.30303030303030304,0.325,0.231884057,0.188405797,0.579710144,0.075,0.1,5,1.7088610895588723,208,314,522,0.35714286,0.37142857,0.27142857,0.14285714,0.51428571,0.34285714,"Demarcus Evans",21087,663770
"Will Vest","SEA",0.33962264150943394,1.4375,0.264150943,0.433962264,0.301886792,0.0625,0.0625,19,4.885715350715714,232,375,607,0.30555556,0.37037037,0.32407407,0.13888889,0.51851852,0.34259259,"Will Vest",19769,676684
"Tyler Wells","BAL",0.22627737226277372,0.37804878,0.220689655,0.213793103,0.565517241,0.121951219,0.109756097,30,4.736842739284949,279,615,894,0.30821918,0.37671233,0.31506849,0.19863014,0.45890411,0.34246575,"Tyler Wells",20000,669330
"Kevin Gausman","SFG",0.2742616033755274,1.146892655,0.216494845,0.418556701,0.364948453,0.073446327,0.11299435,117,5.484375,957,2045,3002,0.37449393,0.34210526,0.28340081,0.16194332,0.49595142,0.34210526,"Kevin Gausman",14107,592332
"Alex Wells","BAL",0.3028169014084507,0.671641791,0.263157894,0.296052631,0.440789473,0.134328358,0.149253731,26,5.484375081723557,278,476,754,0.39473684,0.38157895,0.22368421,0.19078947,0.46710526,0.34210526,"Alex Wells",19845,649144
"Daniel Norris","- - -",0.3087248322147651,1.510638297,0.243589743,0.455128205,0.301282051,0.085106382,0.191489361,29,4.578948134530743,393,596,989,0.41139241,0.39240506,0.19620253,0.08227848,0.57594937,0.34177215,"Daniel Norris",13475,596057
"Andrew Heaney","- - -",0.3042168674698795,0.7375,0.221288515,0.330532212,0.448179271,0.08125,0.18125,91,6.316195450174722,824,1506,2330,0.35,0.34722222,0.30277778,0.13333333,0.525,0.34166667,"Andrew Heaney",15423,571760
"Brett de Geus","- - -",0.35443037974683544,2.179487179,0.239263803,0.521472392,0.239263803,0,0.153846153,27,4.860000741577261,359,552,911,0.34146341,0.41463415,0.24390244,0.11585366,0.54268293,0.34146341,"Brett de Geus",23592,676969
"Austin Gomber","COL",0.26366559485530544,1.210084033,0.19076923,0.443076923,0.366153846,0.058823529,0.168067226,78,6.086705470739176,640,1211,1851,0.41691843,0.32326284,0.25981873,0.13293051,0.52567976,0.34138973,"Austin Gomber",16561,596295
"Shane McClanahan","TBR",0.3281733746130031,1.540816326,0.25,0.454819277,0.295180722,0.051020408,0.142857142,82,5.98378403055486,649,1305,1954,0.41839763,0.30267062,0.27893175,0.13649852,0.52225519,0.34124629,"Shane McClanahan",21483,663556
"José Alvarado","PHI",0.29838709677419356,2.642857142,0.209302325,0.57364341,0.217054263,0.035714285,0.178571428,41,6.628743726306614,426,619,1045,0.34883721,0.39534884,0.25581395,0.20155039,0.45736434,0.34108527,"Jose Alvarado",17780,621237
"Luis Oviedo","PIT",0.34523809523809523,1.3,0.21590909,0.443181818,0.34090909,0.066666666,0.133333333,7,2.1235955511285063,249,331,580,0.47727273,0.30681818,0.21590909,0.15909091,0.5,0.34090909,"Luis Oviedo",21728,665854
"Shohei Ohtani","LAA",0.2694805194805195,1.265486725,0.194968553,0.449685534,0.355345911,0.088495575,0.132743362,64,4.419437512622161,731,1296,2027,0.40557276,0.35294118,0.24148607,0.14860681,0.51083591,0.34055728,"Shohei Ohtani",19755,660271
"Derek Holland","DET",0.35374149659863946,1.408163265,0.22368421,0.453947368,0.322368421,0.122448979,0.122448979,22,3.986577844626305,288,547,835,0.40522876,0.32679739,0.26797386,0.16339869,0.49673203,0.33986928,"Derek Holland",4141,502706
"Jeff Hoffman","CIN",0.29896907216494845,0.974683544,0.235294117,0.37745098,0.387254901,0.101265822,0.151898734,41,5.054794784691943,544,816,1360,0.37378641,0.37378641,0.25242718,0.14563107,0.51456311,0.33980583,"Jeff Hoffman",17432,656546
"Anthony Banda","- - -",0.33,0.911111111,0.188679245,0.386792452,0.424528301,0.088888888,0.133333333,16,4.277228409350584,218,392,610,0.39622642,0.33962264,0.26415094,0.11320755,0.54716981,0.33962264,"Anthony Banda",14706,607455
"Drew Smith","NYM",0.21212121212121213,0.75,0.2,0.342857142,0.457142857,0.208333333,0.145833333,27,5.879032981507453,205,405,610,0.30188679,0.35849057,0.33962264,0.16981132,0.49056604,0.33962264,"Drew Smith",17755,622098
"Jorge López","BAL",0.3398876404494382,1.8,0.216,0.504,0.28,0.047619047,0.2,69,5.104109895770263,828,1338,2166,0.45092838,0.30238727,0.24668435,0.15649867,0.50397878,0.33952255,"Jorge Lopez",14527,605347
"Yusei Kikuchi","SEA",0.2885085574572127,1.595419847,0.212962962,0.483796296,0.30324074,0.038167938,0.20610687,65,3.7261146496815285,900,1662,2562,0.39908257,0.3853211,0.21559633,0.11238532,0.54816514,0.33944954,"Yusei Kikuchi",20633,579328
"Camilo Doval","SFG",0.25862068965517243,1.5,0.193548387,0.483870967,0.322580645,0.05,0.2,18,6.0000008477106235,160,292,452,0.40322581,0.33870968,0.25806452,0.22580645,0.43548387,0.33870968,"Camilo Doval",21992,666808
"Wander Suero","WSN",0.29310344827586204,0.736842105,0.22047244,0.330708661,0.448818897,0.140350877,0.192982456,25,5.273438757285776,270,491,761,0.39370079,0.32283465,0.28346457,0.24409449,0.41732283,0.33858268,"Wander Suero",15855,593833
"Justin Dunn","SEA",0.23846153846153847,0.666666666,0.154411764,0.338235294,0.507352941,0.130434782,0.086956521,13,2.3245035461530414,325,545,870,0.32352941,0.42647059,0.25,0.19117647,0.47058824,0.33823529,"Justin Dunn",19268,643290
"Ross Detwiler","- - -",0.26356589147286824,0.96491228,0.188405797,0.398550724,0.413043478,0.105263157,0.175438596,33,5.675160511168333,321,567,888,0.43165468,0.30215827,0.26618705,0.17985612,0.48201439,0.3381295,"Ross Detwiler",2859,446321
"Jake Woodford","STL",0.29064039408866993,1.178082191,0.235576923,0.413461538,0.350961538,0.02739726,0.09589041,21,2.7931036319800824,451,705,1156,0.36666667,0.34761905,0.28571429,0.13333333,0.52857143,0.33809524,"Jake Woodford",18674,663765
"Alex Vesia","LAD",0.14285714285714285,0.396226415,0.108433734,0.253012048,0.638554216,0.113207547,0.113207547,24,5.400001029968458,241,410,651,0.42168675,0.25301205,0.3253012,0.15662651,0.5060241,0.3373494,"Alex Vesia",25007,681911
"Wil Crowe","PIT",0.31076923076923074,1.120300751,0.187319884,0.429394812,0.383285302,0.082706766,0.187969924,52,4.011428857665179,875,1296,2171,0.44857143,0.31714286,0.23428571,0.14571429,0.51714286,0.33714286,"Wil Crowe",19800,640444
"Dylan Bundy","LAA",0.2727272727272727,1.057692307,0.207407407,0.407407407,0.385185185,0.076923076,0.192307692,35,3.4742648398767964,532,992,1524,0.47985348,0.3040293,0.21611722,0.12820513,0.53479853,0.33699634,"Dylan Bundy",12917,605164
"Luis García","STL",0.25555555555555554,1.4,0.217391304,0.456521739,0.326086956,0.1,0.066666666,9,2.4300003707886306,169,332,501,0.35869565,0.38043478,0.26086957,0.19565217,0.4673913,0.33695652,"Luis Garcia",6984,472610
"James Kaprielian","OAK",0.27388535031847133,0.741935483,0.176829268,0.350609756,0.472560975,0.103225806,0.122580645,70,5.27932987614655,745,1279,2024,0.33633634,0.38138138,0.28228228,0.15915916,0.5045045,0.33633634,"James Kaprielian",18331,621076
"Vladimir Gutierrez","CIN",0.28106508875739644,1.078571428,0.163793103,0.433908045,0.40229885,0.085714285,0.142857142,82,6.473684210526316,673,1158,1831,0.43697479,0.32492997,0.23809524,0.15966387,0.50420168,0.33613445,"Vladimir Gutierrez",19278,661269
"Triston McKenzie","CLE",0.22743682310469315,0.622377622,0.216216216,0.300675675,0.483108108,0.153846153,0.146853146,46,3.4500001645088276,729,1246,1975,0.3557047,0.32885906,0.31543624,0.18456376,0.47986577,0.33557047,"Triston McKenzie",18000,663474
"Clayton Kershaw","LAD",0.28852459016393445,1.470588235,0.184466019,0.485436893,0.330097087,0.117647058,0.147058823,79,5.843835738588845,599,1207,1806,0.48902821,0.32915361,0.18181818,0.17868339,0.48589342,0.3354232,"Clayton Kershaw",2036,477132
"Chasen Shreve","PIT",0.23376623376623376,0.938461538,0.207547169,0.383647798,0.408805031,0.123076923,0.107692307,28,4.473373790802768,359,577,936,0.44720497,0.31055901,0.24223602,0.14906832,0.51552795,0.33540373,"Chasen Shreve",10855,592741
"Trevor Rogers","MIA",0.3005952380952381,1.12605042,0.24251497,0.401197604,0.356287425,0.058823529,0.050420168,58,3.924812030075188,742,1427,2169,0.36363636,0.36070381,0.27565982,0.16422287,0.50146628,0.33431085,"Trevor Rogers",22286,669432
"Nick Pivetta","BOS",0.288265306122449,0.892655367,0.186893203,0.383495145,0.42961165,0.13559322,0.13559322,93,5.4,972,1773,2745,0.43990385,0.29086538,0.26923077,0.16586538,0.5,0.33413462,"Nick Pivetta",15454,601713
"Brad Brach","CIN",0.3048780487804878,1,0.139534883,0.430232558,0.430232558,0.081081081,0.135135135,7,2.100000534057753,223,356,579,0.36781609,0.34482759,0.28735632,0.1954023,0.47126437,0.33333333,"Brad Brach",6627,542960
"Danny Coulombe","MIN",0.3191489361702128,1.171428571,0.216494845,0.422680412,0.360824742,0.114285714,0.142857142,13,3.4077676844447704,178,351,529,0.49494949,0.24242424,0.26262626,0.11111111,0.55555556,0.33333333,"Danny Coulombe",13293,543056
"Aaron Slegers","LAA",0.3627450980392157,2.384615384,0.177570093,0.579439252,0.242990654,0.076923076,0.23076923,11,3.1935491730595675,210,360,570,0.51851852,0.35185185,0.12962963,0.14814815,0.51851852,0.33333333,"Aaron Slegers",15231,642083
"Sam Clay","WSN",0.3422818791946309,2.967741935,0.196078431,0.601307189,0.202614379,0.032258064,0.129032258,9,1.8000006103517694,310,493,803,0.34640523,0.36601307,0.2875817,0.12418301,0.54248366,0.33333333,"Sam Clay",16279,621348
