Name,Team,IP,FA%,FT%,FC%,FS%,FO%,SI%,SL%,CU%,KC%,EP%,CH%,SC%,KN%,UN%,NameASCII,PlayerId,MLBAMID
"Kolby Allard","TEX",124.2,0.47347932,,0.24379562,,,0.00340633,,0.11046229,,,0.16885645,,,,"Kolby Allard",18694,663465
"Nick Neidert","MIA",35.2,0.46989967,,0.00167224,,,,0.30936455,0.09866221,,,0.12040134,,,,"Nick Neidert",18699,663734
"Cody Poteet","MIA",30.2,0.48722628,,,,,,0.19343066,0.13686131,,,0.18248175,,,,"Cody Poteet",18769,547001
"Dillon Peters","PIT",26.2,0.34988713,,,,,0.16704289,,0.16252822,,,0.32054176,,,,"Dillon Peters",18790,596071
"Drew Steckenrider","SEA",67.2,0.65873016,,,,,,,0.18253968,,,0.15873016,,,,"Drew Steckenrider",18806,608716
"Miguel Díaz","SDP",42,0.45179856,,,,,0.01007194,0.01870504,,,,0.51942446,,,,"Miguel Diaz",18815,622766
"Kyle Keller","PIT",33.1,0.55657492,,,,,,,0.44342508,,,,,,,"Kyle Keller",18890,664918
"Tommy Nance","CHC",28.2,0.21052632,,,,,0.41008772,0.10964912,0.26973684,,,,,,,"Tommy Nance",19178,667297
"Robert Dugger","SEA",25.2,0.32537961,,,,,0.09978308,0.21041215,0.32537961,,,0.03904555,,,,"Robert Dugger",19191,667498
"José Quijada","LAA",25.2,0.73346693,,,,,,0.13026052,,,,0.13627255,,,,"Jose Quijada",19200,650671
"Mitch White","LAD",46.2,0.52493438,,,,,0.00262467,0.17979003,0.27952756,,,0.01312336,,,,"Mitch White",19225,669952
"Caleb Baragar","SFG",23,0.81005587,,,,,,0.17318436,0.01675978,,,,,,,"Caleb Baragar",19231,670056
"Wes Benjamin","TEX",22.2,0.43600868,,0.27331887,,,,0.0021692,0.1626898,,,0.12581345,,,,"Wes Benjamin",19243,605138
"Cole Irvin","OAK",178.1,0.40529456,,0.00484713,,,0.19239374,0.14466816,0.03318419,,,0.21961223,,,,"Cole Irvin",19244,608344
"Taylor Widener","ARI",70.1,0.66474938,,0.00082169,,,,0.17337716,0.00082169,,,0.16023007,,,,"Taylor Widener",19266,642203
"Justin Dunn","SEA",50.1,0.51724138,,,,,,0.14827586,0.32183908,,,0.01264368,,,,"Justin Dunn",19268,643290
"Jacob Webb","ATL",34.1,0.44542254,,,,,,,0.09330986,,,0.46126761,,,,"Jacob Webb",19274,657097
"Vladimir Gutierrez","CIN",114,0.47241944,,,,,0.00163845,0.2277444,0.17586019,,,0.12233752,,,,"Vladimir Gutierrez",19278,661269
"Zac Gallen","ARI",121.1,0.53769084,,0.08253817,,,0.00429389,0.08444656,,0.1245229,,0.16650763,,,,"Zac Gallen",19291,668678
"Trevor Richards","- - -",64.1,0.56632173,,,,,0.00188147,,0.12417686,0.00188147,,0.30573848,,,,"Trevor Richards",19309,670950
"Cal Quantrill","CLE",149.2,0.13967438,,0.2403599,0.0017138,,0.3714653,0.06812339,0.0428449,,,0.13581834,,,,"Cal Quantrill",19312,615698
"Eric Lauer","MIL",118.2,0.43865031,,0.18251534,,,,0.1206544,0.14519427,,,0.11298569,,,,"Eric Lauer",19316,641778
"Joey Lucchesi","NYM",38.1,,,0.03250774,,,0.6006192,,0.36532508,,,0.00154799,,,,"Joey Lucchesi",19320,664192
"Richard Lovelady","KCR",20.2,0.33333333,,,,,0.16825397,0.4984127,,,,,,,,"Richard Lovelady",19337,663992
"Dean Kremer","BAL",53.2,0.55578093,,0.20689655,,,0.0010142,0.0030426,0.15821501,,,0.07505071,,,,"Dean Kremer",19350,665152
"Corbin Burnes","MIL",167,0.0150347,,0.5227448,,,0.0921357,0.0925212,0.18157286,,,0.09599075,,,,"Corbin Burnes",19361,669203
"Keegan Akin","BAL",95,0.57183258,,,,,,0.19626697,0.03733032,,,0.19457014,,,,"Keegan Akin",19362,669211
"Walker Buehler","LAD",207.2,0.4444797,,0.1643401,,,0.07423858,0.13705584,,0.1319797,,0.04790609,,,,"Walker Buehler",19374,621111
"Tony Gonsolin","LAD",55.2,0.43636364,,,0.21717172,,,0.25858586,0.08787879,,,,,,,"Tony Gonsolin",19388,664062
"Dane Dunning","TEX",117.2,0.00576218,,0.075956,,,0.5212153,0.22001048,,0.04662127,,0.13043478,,,,"Dane Dunning",19409,641540
"Shane Bieber","CLE",96.2,0.355356,,0.03399615,,,,0.25336754,,0.31237973,,0.04490058,,,,"Shane Bieber",19427,669456
"Yohan Ramírez","SEA",27.2,0.52522936,,,,,0.01834862,0.45642202,,,,,,,,"Yohan Ramirez",19444,670990
"Patrick Sandoval","LAA",87,0.24445983,,,,,0.18628809,0.17243767,0.10110803,,,0.29570637,,,,"Patrick Sandoval",19447,663776
"Shaun Anderson","- - -",23.1,0.33180778,,,,,0.02745995,0.61098398,0.01601831,,,0.01372998,,,,"Shaun Anderson",19453,641312
"Michael Rucker","CHC",28.1,0.30408163,,0.24897959,,,0.06530612,0.10612245,0.20204082,,,0.07346939,,,,"Michael Rucker",19454,621074
"Kyle Funkhouser","DET",68.1,0.21698907,,,,,0.40370059,0.3019344,,,,0.07737595,,,,"Kyle Funkhouser",19456,608335
"Bryan Garcia","DET",39.1,0.00957592,,,,,0.54856361,0.26402189,,,,0.17783858,,,,"Bryan Garcia",19457,650530
"Jorge Alcala","MIN",59.2,0.37629459,,,,,0.06098964,0.40736479,,,,0.15535098,,,,"Jorge Alcala",19459,660896
"Aaron Civale","CLE",124.1,0.22502629,,0.25078864,0.13880126,,0.10357518,0.11882229,0.16298633,,,,,,,"Aaron Civale",19479,650644
"Ryan Hendrix","CIN",31.2,0.43148148,,0.0037037,,,0.01296296,0.55,0.00185185,,,,,,,"Ryan Hendrix",19535,641682
"JD Hammer","PHI",20,0.59259259,,,,,0.02222222,0.37283951,0.01234568,,,,,,,"JD Hammer",19548,670456
"David Bednar","PIT",60.2,0.55781585,,,0.20663812,,,,0.23554604,,,,,,,"David Bednar",19569,670280
"Sean Poppen","- - -",22.2,,,,,,0.53448276,0.37931034,,,,0.0862069,,,,"Sean Poppen",19583,664092
"Cionel Pérez","CIN",24,0.64317181,,,,,,0.27973568,,,,0.07709251,,,,"Cionel Perez",19614,672335
"Matt Foster","CHW",39,0.6351166,,0.03429355,,,,0.10562414,,,,0.22496571,,,,"Matt Foster",19647,641582
"Gregory Soto","DET",63.2,0.07427056,,,,,0.54995579,0.37577365,,,,,,,,"Gregory Soto",19677,642397
"Jordan Sheffield","COL",29.1,0.64473684,,,,,0.00219298,0.18421053,,,,0.16885965,,,,"Jordan Sheffield",19682,642068
"Patrick Murphy","- - -",28,0.35185185,,,,,0.30452675,,0.32921811,,,0.01440329,,,,"Patrick Murphy",19712,641907
"Dustin May","LAD",23,0.19113573,,0.18282548,,,0.39889197,,0.22714681,,,,,,,"Dustin May",19716,669160
"Kodi Whitley","STL",25.1,0.56857855,,,,,,0.1521197,,,,0.27930175,,,,"Kodi Whitley",19731,676831
"Anthony Bender","MIA",61.1,0.01233299,,,,,0.51798561,0.46248715,,,,0.00719424,,,,"Anthony Bender",19742,669622
"Jonathan Loáisiga","NYY",70.2,0.03867403,,0.00092081,,,0.54880295,0.02394107,0.20349908,,,0.18416206,,,,"Jonathan Loaisiga",19753,642528
"Shohei Ohtani","LAA",130.1,0.4400592,,0.12284164,0.18105575,,,0.22200296,0.03404045,,,,,,,"Shohei Ohtani",19755,660271
"Will Vest","SEA",35,0.56907895,,,,,,0.23519737,,,,0.19572368,,,,"Will Vest",19769,676684
"Justin Garza","CLE",28.2,0.03976143,,0.28827038,,,0.49900596,0.09145129,,,,0.08151093,,,,"Justin Garza",19784,621057
"Anthony Castro","TOR",24.2,0.50769231,,,,,0.00659341,0.47252747,,,,0.01318681,,,,"Anthony Castro",19789,621593
"Keegan Thompson","CHC",53.1,0.46169772,,0.27225673,,,0.01345756,,0.22981366,,,0.02277433,,,,"Keegan Thompson",19795,624522
"Wil Crowe","PIT",116.2,0.34914786,,,,,0.11745739,0.24689083,0.10456011,,,0.1819438,,,,"Wil Crowe",19800,640444
"Daniel Castano","MIA",20.1,0.4024024,,0.00900901,,,0.1021021,0.35135135,,,,0.13513514,,,,"Daniel Castano",19805,641447
"Riley Smith","ARI",67.1,0.00466853,,0.09990663,,,0.57329599,0.04481793,0.10737628,,,0.16993464,,,,"Riley Smith",19826,642092
"Alex Wells","BAL",42.2,0.50795756,,,,,,0.16047745,0.19363395,,,0.13793103,,,,"Alex Wells",19845,649144
"Darwinzon Hernández","BOS",40,0.73076923,,,,,0.00928382,0.20557029,0.05437666,,,,,,,"Darwinzon Hernandez",19848,650382
"Michael King","NYY",63.1,0.08820614,,0.15163528,,,0.53022795,0.10208127,0.00297324,,,0.12487611,,,,"Michael King",19853,650633
"Charlie Barnes","MIN",38,,,,,,0.44122137,0.24274809,0.02442748,,,0.29160305,,,,"Charlie Barnes",19865,656212
"Brandon Bielak","HOU",50,0.4011976,,0.05269461,,,0.15808383,0.16886228,0.10299401,,,0.11616766,,,,"Brandon Bielak",19866,656232
"Griffin Canning","LAA",62.2,0.40833333,,,,,,0.26851852,0.11111111,,,0.21203704,,,,"Griffin Canning",19867,656288
"Tucker Davidson","ATL",20,0.49834983,,,,,,0.40264026,0.09240924,,,0.00660066,,,,"Tucker Davidson",19871,656353
"Kevin Ginkel","ARI",28.1,0.59532374,,,,,0.00179856,0.4028777,,,,,,,,"Kevin Ginkel",19876,656464
"Tanner Houck","BOS",69,0.38555265,,,0.07397737,,0.16971279,0.37075718,,,,,,,,"Tanner Houck",19879,656557
"Alex Lange","DET",35.2,0.45085803,,,,,0.00156006,0.049922,0.34633385,,,0.15132605,,,,"Alex Lange",19883,656638
"José Suarez","LAA",98.1,0.39853301,,,,,0.07762836,,0.23899756,,,0.28484108,,,,"Jose Suarez",19911,660761
"Tony Santillan","CIN",43.1,0.46920052,,,,,0.00131062,0.46526868,,,,0.06422018,,,,"Tony Santillan",19926,663574
"Trevor Stephan","CLE",63.1,0.59735974,,,0.08085809,,,0.32178218,,,,,,,,"Trevor Stephan",19932,663986
"Ian Anderson","ATL",128.1,0.47148114,,,,,0.00275989,,0.21113155,,,0.31462741,,,,"Ian Anderson",19951,666120
"Jesús Luzardo","- - -",95.1,0.33121019,,,,,0.17892299,0.28372901,0.00463231,,,0.2015055,,,,"Jesus Luzardo",19959,666200
"Zach Plesac","CLE",142.2,0.42267574,,,,,,0.23446712,0.10566893,,,0.23718821,,,,"Zach Plesac",19979,668676
"Bryse Wilson","- - -",74,0.44454225,,,,,0.19190141,0.05017606,0.1153169,,,0.19806338,,,,"Bryse Wilson",19990,669060
"Tyler Wells","BAL",57,0.58612975,,0.26957494,,,,,0.04026846,,,0.10402685,,,,"Tyler Wells",20000,669330
"Sean Guenther","MIA",20.1,0.56944444,,,,,,0.34166667,,,,0.08888889,,,,"Sean Guenther",20045,674944
"Bailey Falter","PHI",33.2,0.13224638,,,,,0.54891304,0.23369565,0.02717391,,,0.05797101,,,,"Bailey Falter",20070,663559
"Miguel Sánchez","MIL",26,0.38105263,,,,,,0.11157895,,,,0.50736842,,,,"Miguel Sanchez",20074,667376
"Chris Paddack","SDP",108.1,0.61476726,,,,,,,0.12306046,,,0.26217228,,,,"Chris Paddack",20099,663978
"James Karinchak","CLE",55.1,0.6770428,,,,,,,0.3229572,,,,,,,"James Karinchak",20151,675916
"Kyle Muller","ATL",36.2,0.41358936,,,,,0.01033973,0.35007386,0.20679468,,,0.01920236,,,,"Kyle Muller",20167,666205
"Zach Pop","MIA",54.2,0.01388889,,0.00320513,,,0.66346154,0.31944444,,,,,,,,"Zach Pop",20185,647315
"Garrett Whitlock","BOS",73.1,0.08695652,,0.00695652,,,0.54173913,0.15826087,,,,0.20608696,,,,"Garrett Whitlock",20191,676477
"Ben Bowden","COL",35.2,0.70919881,,,,,,0.10534125,,,,0.18545994,,,,"Ben Bowden",20198,641386
"Eli Morgan","CLE",89.1,0.48727016,,0.00919378,,,,0.23479491,0.03748232,,,0.23125884,,,,"Eli Morgan",20203,669212
"Yennsy Díaz","NYM",25,0.63777778,,,,,0.00222222,0.07555556,0.00444444,,,0.28,,,,"Yennsy Diaz",20218,660546
"Zac Lowther","BAL",29.2,0.54115587,,,,,,0.13134851,0.1558669,,,0.17162872,,,,"Zac Lowther",20243,675912
"Griffin Jax","MIN",82,0.44117647,,0.00143472,,,0.00143472,0.31133429,0.11621234,,,0.12840746,,,,"Griffin Jax",20253,643377
"David Peterson","NYM",66.2,0.29500891,,,,,0.29144385,0.23351159,0.01693405,,,0.1631016,,,,"David Peterson",20302,656849
"Matt Peacock","ARI",86.1,0.00300978,,0.00075245,,,0.67870579,0.24379233,,0.00150489,,0.07223476,,,,"Matt Peacock",20339,676840
"Brusdar Graterol","LAD",33.1,0.02294455,,0.07456979,,,0.58891013,0.31357553,,,,,,,,"Brusdar Graterol",20367,660813
"Matt Manning","DET",85.1,0.41238564,,,0.00281492,,0.19563688,0.1513019,0.11330049,,,0.12456017,,,,"Matt Manning",20369,666159
"Bruce Zimmermann","BAL",64.1,0.41176471,,,,,0.01085973,0.19547511,0.1239819,,,0.25791855,,,,"Bruce Zimmermann",20370,669145
"Tyler Zuber","KCR",27.1,0.57905138,,0.00592885,,,,0.29841897,0.05335968,,,0.06324111,,,,"Tyler Zuber",20379,676604
"Anthony Kay","TOR",33.2,0.58397535,,0.10785824,,,,0.08936826,0.10477658,,,0.11402157,,,,"Anthony Kay",20387,641743
"Josh Fleming","TBR",104.1,0.00491099,,0.27010436,,,0.45733579,,0.04726826,,,0.2203806,,,,"Josh Fleming",20418,676596
"Huascar Ynoa","ATL",91,0.44062078,,,,,0.01012146,0.48245614,,,,0.06680162,,,,"Huascar Ynoa",20468,660623
"Casey Mize","DET",150.1,0.2969877,,,0.13237166,,0.22274077,0.28128978,,0.0666101,,,,,,"Casey Mize",20492,663554
"Nick Sandlin","CLE",33.2,0.1530782,,,0.02163062,,0.36106489,0.46422629,,,,,,,,"Nick Sandlin",20517,680704
"Edwin Uceta","LAD",20.1,0.00277008,,,,,0.44044321,,0.14404432,,,0.41274238,,,,"Edwin Uceta",20539,670955
"J.C. Mejía","CLE",52.1,0.16293279,,,,,0.41955193,0.23727088,0.06517312,,,0.11507128,,,,"J.C. Mejia",20617,650496
"Jordan Holloway","MIA",36,0.33433735,,,,,0.12198795,0.4126506,,0.10391566,,0.02710843,,,,"Jordan Holloway",20631,656548
"Yusei Kikuchi","SEA",157,0.35650137,,0.33736822,,,,0.19133151,0.00585709,,,0.10894182,,,,"Yusei Kikuchi",20633,579328
"Humberto Mejía","ARI",22.1,0.42992874,,,,,0.20190024,0.17102138,0.03800475,,,0.15914489,,,,"Humberto Mejia",20739,650668
"Emmanuel Clase","CLE",69.2,0.0094697,,0.69223485,,,,0.29829545,,,,,,,,"Emmanuel Clase",21032,661403
"Luis Gil","NYY",29.1,0.53383459,,,,,,0.39285714,,,,0.07330827,,,,"Luis Gil",21052,661563
"Demarcus Evans","TEX",26.1,0.60344828,,0.24904215,,,,0.01340996,0.13409962,,,,,,,"Demarcus Evans",21087,663770
"Humberto Castellanos","ARI",45.2,0.22176309,,,,,0.34022039,0.0661157,0.26170799,,,0.11019284,,,,"Humberto Castellanos",21183,528748
"Connor Brogdon","PHI",57.2,0.44853738,,0.19176598,,,0.00325027,,,,,0.35644637,,,,"Connor Brogdon",21205,641401
"Bailey Ober","MIN",92.1,0.5799458,,0.00067751,,,,0.18360434,0.10569106,,,0.1300813,,,,"Bailey Ober",21224,641927
"Lucas Gilbreath","COL",42.2,0.63064295,,,0.01641587,,,0.35294118,,,,,,,,"Lucas Gilbreath",21290,656458
"Tylor Megill","NYM",89.2,0.57593308,,,,,,0.18661519,0.02831403,,,0.20913771,,,,"Tylor Megill",21318,656731
"Glenn Otto Jr.","TEX",23.1,0.484375,,,,,0.02901786,0.35267857,,0.09821429,,0.03571429,,,,"Glenn Otto Jr.",21366,657248
"Joe Ryan","MIN",26.2,0.65776699,,,,,,0.16019417,0.0776699,,,0.10436893,,,,"Joe Ryan",21390,657746
"Kris Bubic","KCR",130,0.5195277,,,,,,,0.17347866,,,0.30699364,,,,"Kris Bubic",21455,663460
"Shane McClanahan","TBR",123.1,0.40890481,,,,,,0.34135107,0.16939611,,,0.080348,,,,"Shane McClanahan",21483,663556
"Daniel Lynch IV","KCR",68,0.4057508,,,,,0.11900958,0.28674121,,0.02715655,,0.16134185,,,,"Daniel Lynch IV",21537,663738
"Reiss Knehr","SDP",29,0.54580897,,0.15204678,,,,0.07602339,,,,0.22612086,,,,"Reiss Knehr",21541,663753
"Jackson Kowar","KCR",30.1,0.55309033,,,,,,0.12995246,0.01267829,,,0.30427892,,,,"Jackson Kowar",21549,663804
"Jake Cousins","MIL",30,0.00562852,,,,,0.37148218,0.6097561,,,,0.01313321,,,,"Jake Cousins",21620,664776
"Edward Cabrera","MIA",26.1,0.38381743,,,,,0.00207469,0.2033195,0.17427386,,,0.23651452,,,,"Edward Cabrera",21690,665795
"Luis Oviedo","PIT",29.2,0.50517241,,,,,,0.21206897,0.22068966,,,0.06206897,,,,"Luis Oviedo",21728,665854
"Braxton Garrett","MIA",34,0.34768212,,,,,0.14238411,0.21688742,0.17384106,,,0.1192053,,,,"Braxton Garrett",21844,666129
"Mason Thompson","- - -",24.2,0.04481132,,,,,0.80660377,0.13679245,,,,0.01179245,,,,"Mason Thompson",21850,666168
"Camilo Doval","SFG",27,0.01106195,,0.40486726,,,,0.5840708,,,,,,,,"Camilo Doval",21992,666808
"John King","TEX",46,0.00143678,,0.08045977,,,0.56896552,0.15086207,,,,0.19827586,,,,"John King",22051,667463
"Max Kranick","PIT",38.2,0.4851632,,,,,,0.3189911,0.12166172,,,0.07418398,,,,"Max Kranick",22175,668820
"Paul Campbell","MIA",26.2,0.44871795,,,,,0.01282051,0.29059829,0.18803419,,,0.05982906,,,,"Paul Campbell",22248,669294
"Logan Gilbert","SEA",119.1,0.60894118,,0.00564706,0.01364706,,0.00611765,0.22541176,0.00894118,0.06305882,,0.06823529,,,,"Logan Gilbert",22250,669302
"Tarik Skubal","DET",149.1,0.42834707,,0.00274833,0.02316451,,0.12917157,0.2281115,,0.06870828,,0.11974872,,,,"Tarik Skubal",22267,669373
"Trevor Rogers","MIA",133,0.57676349,,,,,0.00046104,0.14891655,,,,0.27385892,,,,"Trevor Rogers",22286,669432
"Joe Barlow","TEX",29,0.45494505,,,,,0.01098901,0.40659341,0.12747253,,,,,,,"Joe Barlow",22296,669618
"Chris Rodriguez","LAA",29.2,0.02376238,,,,,0.62970297,0.05742574,0.24158416,,,0.04752475,,,,"Chris Rodriguez",22310,669735
"A.J. Alexy","TEX",23,0.54481132,,,,,,0.19339623,0.08018868,,,0.18160377,,,,"A.J. Alexy",22343,669935
"Johan Oviedo","STL",62.1,0.51289134,,,,,,0.25598527,0.12338858,,,0.10773481,,,,"Johan Oviedo",22487,670912
"Carlos Hernández","KCR",85.2,0.55788006,,,0.09414226,,,0.16248257,,0.18549512,,,,,,"Carlos Hernandez",22713,672578
"Luis Patiño","TBR",77.1,0.60586081,,,,,0.03150183,0.26446886,0.04835165,,,0.04981685,,,,"Luis Patino",22815,672715
"Spencer Howard","- - -",49.2,0.59401709,,0.12179487,,,0.04273504,0.06837607,0.08333333,,,0.08974359,,,,"Spencer Howard",23252,675921
"Packy Naughton","LAA",22.2,0.32375979,,,,,0.24543081,0.1305483,0.02349869,,,0.2767624,,,,"Packy Naughton",23292,676050
"Codi Heuer","- - -",67.1,0.56148713,,,,,,0.23164919,,,,0.20686368,,,,"Codi Heuer",23293,676051
"Aaron Ashby","MIL",31.2,0.02985075,,,,,0.33022388,0.38619403,0.0391791,,,0.21455224,,,,"Aaron Ashby",23550,676879
"Brett de Geus","- - -",50,0.00548847,,0.24807903,,,0.55104281,,,0.1909989,,0.00439078,,,,"Brett de Geus",23592,676969
"Luis Garcia","HOU",155.1,0.44684253,,0.22422062,,,,0.12509992,0.09352518,,,0.11031175,,,,"Luis Garcia",23735,677651
"Ryan Weathers","SDP",94.2,0.55844156,,,,,0.06060606,0.30117502,,,,0.07977737,,,,"Ryan Weathers",23796,677960
"Randy Dobnak","MIN",50.2,0.00784314,,,,,0.5869281,0.33202614,,,,0.07320261,,,,"Randy Dobnak",23798,677976
"Josiah Gray","- - -",70.2,0.51607585,,,,,,0.19950536,0.2514427,,,0.03297609,,,,"Josiah Gray",24580,680686
"Andrew Wantz","LAA",27.1,0.45548654,,0.28985507,,,,0.17805383,,,,0.07660455,,,,"Andrew Wantz",24933,681806
"Austin Warren","LAA",20.1,0.35947712,,,,,0.18627451,0.4248366,,,,0.02941176,,,,"Austin Warren",24937,681810
"Alex Vesia","LAD",40,0.72061069,,,,,,0.17557252,,,,0.10381679,,,,"Alex Vesia",25007,681911
"Nick Mears","PIT",23.1,0.64301552,,,,,,,0.35698448,,,,,,,"Nick Mears",25376,683232
"Brady Singer","KCR",128.1,0.00306614,,,,,0.57731056,0.38107753,,,,0.03854577,,,,"Brady Singer",25377,663903
"Sam Long","SFG",40.2,0.42213115,,,,,0.00956284,0.02185792,0.34153005,,,0.20491803,,,,"Sam Long",25379,669674
"Drew Rasmussen","- - -",76,0.64309484,,0.03244592,,,0.00748752,0.26705491,0.0266223,,,0.02329451,,,,"Drew Rasmussen",25385,656876
"Alek Manoah","TOR",111.2,0.36151762,,,,,0.26937669,0.27750678,,,,0.09159892,,,,"Alek Manoah",26410,666201
"Kwang Hyun Kim","STL",106.2,0.40975336,,,,,0.00784753,0.37612108,0.08856502,,,0.117713,,,,"Kwang Hyun Kim",27458,547942
"Garrett Crochet","CHW",54.1,0.64043716,,0.00546448,,,,0.27540984,,,,0.07868852,,,,"Garrett Crochet",27463,676979
"Reid Detmers","LAA",20.2,0.45118734,,,,,,0.24010554,0.26121372,,,0.0474934,,,,"Reid Detmers",27468,672282
"Kohei Arihara","TEX",40.2,0.30316092,,0.12787356,0.07471264,,0.15948276,0.17528736,0.02442529,,,0.13505747,,,,"Kohei Arihara",27505,685503
"Hyeon-Jong Yang","TEX",35.1,0.45777027,,,,,,0.22972973,0.03885135,,,0.27364865,,,,"Hyeon-Jong Yang",27513,660365
"Hirokazu Sawamura","BOS",53,0.45483528,,,0.39319872,,,0.15196599,,,,,,,,"Hirokazu Sawamura",27515,617228
