Name,Team,IP,FA%,FT%,FC%,FS%,FO%,SI%,SL%,CU%,KC%,EP%,CH%,SC%,KN%,UN%,NameASCII,PlayerId,MLBAMID
"Luis Medina","OAK",109.2,0.41542416,,,,,0.14241645,0.23753213,0.11722365,,,0.0874036,,,,"Luis Medina",21649,665622
"Elvis Peguero","MIL",61.1,,,,,,0.49069003,0.50930997,,,,,,,,"Elvis Peguero",21652,665625
"Edward Cabrera","MIA",99.2,0.2791343,,,,,0.09267481,0.08102109,0.2336293,,,0.31354051,,,,"Edward Cabrera",21690,665795
"Javier Assad","CHC",109.1,0.19415205,,0.27368421,,,0.30643275,0.13450292,0.05087719,,,0.04035088,,,,"Javier Assad",21741,665871
"Braxton Garrett","MIA",159.2,0.07462687,,0.17749092,,,0.31706333,0.25816862,0.08430819,,,0.08834207,,,,"Braxton Garrett",21844,666129
"Cole Ragans","- - -",96,0.40100883,,0.13366961,,,,0.10403531,,0.12421185,,0.2370744,,,,"Cole Ragans",21846,666142
"Mason Thompson","WSN",54,0.0603352,,,,,0.56871508,0.2849162,0.08379888,,,0.00223464,,,,"Mason Thompson",21850,666168
"George Soriano","MIA",52,0.40543601,,,,,,0.37938845,,,,0.21517554,,,,"George Soriano",21863,666277
"Jordan Balazovic","MIN",24.1,0.4744898,,,,,,0.19642857,0.23979592,,,0.08928571,,,,"Jordan Balazovic",21866,666364
"Gregory Santos","CHW",66.1,0.02473834,,,,,0.43577545,0.52521408,,,,0.01427212,,,,"Gregory Santos",21894,666619
"Max Castillo","KCR",20.1,0.42397661,,,,,,0.31578947,,,,0.26023392,,,,"Max Castillo",21956,666721
"Camilo Doval","SFG",67.2,,,0.33831283,,,0.29964851,0.36203866,,,,,,,,"Camilo Doval",21992,666808
"Luis Frías","ARI",31,0.37476809,,0.47680891,,,0.00556586,0.11502783,,,,0.02782931,,,,"Luis Frias",21997,666818
"John King","- - -",37.1,0.00379507,,,,,0.5426945,0.08159393,,,,0.37191651,,,,"John King",22051,667463
"José Soriano","LAA",42,0.25820896,,,0.14776119,,0.13283582,0.04925373,,0.4119403,,,,,,"Jose Soriano",22100,667755
"Hunter Greene","CIN",112,0.54380086,,,,,,0.40354236,,,,0.05265677,,,,"Hunter Greene",22182,668881
"MacKenzie Gore","WSN",136.1,0.59488013,,,,,,0.1881349,0.1881349,,,0.02885006,,,,"MacKenzie Gore",22201,669022
"Logan Gilbert","SEA",190.2,0.41854894,,,0.14784394,,0.00273785,0.29671458,,0.13415469,,,,,,"Logan Gilbert",22250,669302
"Tarik Skubal","DET",80.1,0.35960591,,,,,0.12151067,0.20689655,,0.0681445,,0.24384236,,,,"Tarik Skubal",22267,669373
"Mason Englert","DET",56,0.303125,,,,,,0.36354167,0.06666667,,,0.26666667,,,,"Mason Englert",22288,669438
"Matthew Liberatore","STL",61.2,0.38243626,,,,,0.18508026,0.12747875,0.22379603,,,0.08120869,,,,"Matthew Liberatore",22294,669461
"Jose E. Hernandez","PIT",50.2,0.32987313,,,,,0.00576701,0.55594002,,,,0.10841984,,,,"Jose E. Hernandez",22318,669796
"Colin Holderman","PIT",56,,,0.20366379,,,0.50107759,0.29525862,,,,,,,,"Colin Holderman",22361,670059
"Josh Winckowski","BOS",84.1,0.04978355,,0.32034632,,,0.37373737,0.1962482,0.0007215,,,0.05916306,,,,"Josh Winckowski",22387,670174
"Johan Oviedo","PIT",177.2,0.39228188,,,,,0.05,0.36744966,0.14899329,,,0.04127517,,,,"Johan Oviedo",22487,670912
"Taj Bradley","TBR",104.2,0.44865459,,0.24766612,0.13618891,,0.00054915,,0.16694124,,,,,,,"Taj Bradley",22543,671737
"Carlos Hernández","KCR",70,0.55183413,,0.00079745,0.1108453,,0.00717703,0.23524721,0.00079745,0.09250399,,0.00079745,,,,"Carlos Hernandez",22713,672578
"Angel Zerpa","KCR",42.2,0.33521924,,,,,0.23196605,0.23903819,,,,0.19377652,,,,"Angel Zerpa",22717,672582
"Roansy Contreras","PIT",68.1,0.4022787,,,,,,0.44259422,0.11656442,,,0.03856266,,,,"Roansy Contreras",22810,672710
"Luis Patiño","- - -",21.2,0.27154047,,,,,0.31070496,0.2924282,0.01827676,,,0.10704961,,,,"Luis Patino",22815,672715
"Joan Adon","WSN",51.2,0.39502165,,,,,0.13636364,0.11255411,0.20454545,,,0.15151515,,,,"Joan Adon",22925,672851
"Osvaldo Bido","PIT",50.2,0.27978723,,0.03404255,,,0.23404255,0.35319149,,,,0.09893617,,,,"Osvaldo Bido",23150,674370
"Michael Grove","LAD",69,0.32722513,,0.07504363,,,0.04188482,0.38219895,,0.17015707,,0.0034904,,,,"Michael Grove",23221,675627
"Cody Bolton","PIT",21.1,0.54725275,,,,,,0.28791209,,,,0.16483516,,,,"Cody Bolton",23265,675989
"Collin Snider","KCR",20.1,0.10626703,,0.14986376,,,0.37874659,0.36239782,,,,0.0027248,,,,"Collin Snider",23307,676092
"José Buttó","NYM",42,0.50886767,,,,,0.05593452,0.15143247,0.05457026,,,0.22919509,,,,"Jose Butto",23313,676130
"Robert Garcia","- - -",32,0.48659004,,,,,,0.24137931,,,,0.27203065,,,,"Robert Garcia",23363,676395
"JP Sears","OAK",172.1,0.50122079,,,,,0.00139519,0.34600628,,,,0.15137775,,,,"JP Sears",23429,676664
"Tom Cosgrove","SDP",51.1,0.2437276,,,,,0.23058542,0.52210275,,,,0.00358423,,,,"Tom Cosgrove",23443,676680
"Ron Marinaccio","NYY",47.1,0.51785714,,,,,,0.11160714,,,,0.37053571,,,,"Ron Marinaccio",23488,676760
"Keaton Winn","SFG",42.1,0.25757576,,,0.55387205,,0.15319865,0.03535354,,,,,,,,"Keaton Winn",23499,676775
"Luis Garcia","HOU",27,0.31154684,,0.42701525,,,,0.12636166,0.07625272,,,0.05882353,,,,"Luis Garcia",23735,677651
"Justin Bruihl","- - -",28,,,0.36986301,,,0.3173516,0.31278539,,,,,,,,"Justin Bruihl",23779,677865
"Ryan Weathers","- - -",57.2,0.55079217,,,,,0.01025163,0.20316869,,,,0.23578751,,,,"Ryan Weathers",23796,677960
"Ray Kerr","SDP",27,0.51053864,,,,,,,0.43325527,,,0.05620609,,,,"Ray Kerr",23809,678061
"Brayan Bello","BOS",157,0.20657995,,0.01491966,,,0.36381025,0.17521041,,,,0.23947972,,,,"Brayan Bello",23920,678394
"Jose A. Ferrer","WSN",34,0.71936057,,,,,,0.01953819,,,,0.26110124,,,,"Jose A. Ferrer",24017,678606
"Grayson Rodriguez","BAL",122,0.49572243,,0.05180608,,,,0.14781369,0.08079848,,,0.22385932,,,,"Grayson Rodriguez",24492,680570
"Josiah Gray","WSN",159,0.16642959,,0.18136558,,,0.17567568,0.29907539,0.16145092,,,0.01600284,,,,"Josiah Gray",24580,680686
"Kyle Bradish","BAL",168.2,0.2243274,,,,,0.20689655,0.31261842,0.17317166,,,0.08298598,,,,"Kyle Bradish",24586,680694
"Drew Rom","STL",33.2,0.44262295,,,0.07898659,,0.2414307,0.23695976,,,,,,,,"Drew Rom",24602,680723
"Austin Cox","KCR",35.2,0.48615917,,0.19204152,,,,0.01730104,0.15224913,,,0.15224913,,,,"Austin Cox",24604,680735
"Josh Winder","MIN",34.2,0.2450805,,,,,0.05903399,0.35241503,0.09481216,,,0.24865832,,,,"Josh Winder",24606,680739
"Randy Vásquez","NYY",37.2,0.26158445,,0.16591928,,,0.22272048,0.12705531,0.10463378,,,0.1180867,,,,"Randy Vasquez",24719,681190
"Gus Varland","- - -",20.1,0.50124069,,,,,,0.44913151,,,,0.04962779,,,,"Gus Varland",24737,681402
"Andrew Wantz","LAA",39.1,0.38905775,,0.28723404,,,,0.25987842,,,,0.06382979,,,,"Andrew Wantz",24933,681806
"Reese Olson","DET",103.2,0.28456684,,,,,0.19965577,0.30636833,0.05794607,,,0.15146299,,,,"Reese Olson",24968,681857
"Cooper Criswell","TBR",33,,,0.17870036,,,0.34115523,0.35018051,,,,0.1299639,,,,"Cooper Criswell",24975,681867
"Colin Selby","PIT",24,0.00228833,,,,,0.46224256,0.36384439,0.17162471,,,,,,,"Colin Selby",24986,681882
"Alex Vesia","LAD",49.2,0.68112544,,,,,,0.30480657,,,,0.014068,,,,"Alex Vesia",25007,681911
"Lane Ramsey","CHW",20,0.48823529,,,,,,0.51176471,,,,,,,,"Lane Ramsey",25071,682010
"Tim Herrin","CLE",27.2,0.41846758,,,,,0.05304519,0.4086444,0.11984283,,,,,,,"Tim Herrin",25139,682120
"Joe Jacques","BOS",26.2,0.00229358,,,,,0.63073394,0.34862385,,,,0.01834862,,,,"Joe Jacques",25178,682175
"Abner Uribe","MIL",30.2,0.06756757,,,,,0.61003861,0.32239382,,,,,,,,"Abner Uribe",25327,682842
"Brady Singer","KCR",159.2,0.00191424,,,,,0.50957121,0.42572741,,,,0.06278714,,,,"Brady Singer",25377,663903
"Sam Long","OAK",45,0.49484536,,,0.05670103,,,0.12371134,0.30541237,,,0.0193299,,,,"Sam Long",25379,669674
"Drew Rasmussen","TBR",44.2,0.29525223,,0.35905045,,,0.12166172,0.15133531,0.0727003,,,,,,,"Drew Rasmussen",25385,656876
"Jhony Brito","NYY",90.1,0.16563147,,,,,0.32712215,0.1131815,,0.1042098,,0.28985507,,,,"Jhony Brito",25386,666745
"Gavin Hollowell","COL",33.2,0.34262295,,0.02786885,,,0.30163934,0.32786885,,,,,,,,"Gavin Hollowell",25427,668970
"George Kirby","SEA",190.2,0.39362832,,,0.06053097,,0.21557522,0.19681416,,0.11469027,,0.0180531,,0.00070796,,"George Kirby",25436,669923
"Brandon Williamson","CIN",117,0.37170883,,0.29839959,,,,0.10170367,0.06350026,,,0.16468766,,,,"Brandon Williamson",25463,682227
"Joe La Sorsa","- - -",32.2,,,,,,0.5037037,0.45185185,,,,0.04444444,,,,"Joe La Sorsa",25481,686747
"Matt Waldron","SDP",41.1,0.20505201,,0.1307578,,,0.23625557,0.16047548,,,,,,0.26745914,,"Matt Waldron",25550,663362
"Isaiah Campbell","SEA",28.2,0.46443515,,0.00209205,,,0.00209205,0.53138075,,,,,,,,"Isaiah Campbell",25551,663462
"Sammy Peralta","CHW",20,0.35883905,,,,,,0.27176781,,,,0.36939314,,,,"Sammy Peralta",25589,671111
"Xzavion Curry","CLE",95,0.48428094,,,,,,0.36053512,0.11638796,,,0.03879599,,,,"Xzavion Curry",25595,675540
"Hunter Gaddis","CLE",42,0.39854015,,0.03649635,,,,0.31678832,0.06569343,,,0.18248175,,,,"Hunter Gaddis",25636,683769
"Kevin Kelly","TBR",67,0.01313321,,0.09943715,,,0.47842402,0.40900563,,,,,,,,"Kevin Kelly",25679,687330
"Matt Brash","SEA",70.2,0.33665644,,0.04064417,,,0.02990798,0.5053681,,0.08665644,,0.00076687,,,,"Matt Brash",25756,666374
"Peyton Battenfield","CLE",34.2,0.44646098,,0.40834846,,,,,0.10707804,,,0.03811252,,,,"Peyton Battenfield",25777,685410
"Noah Davis","COL",30,0.01663894,,0.16971714,,,0.50415973,0.14309484,0.07487521,,,0.09151414,,,,"Noah Davis",25862,663562
"Hunter Brown","HOU",155.2,0.46066176,,0.23529412,0.04779412,,0.00183824,0.01691176,,0.2375,,,,,,"Hunter Brown",25880,686613
"Yennier Cano","BAL",72.2,0.03343166,,,,,0.5526057,0.1366765,,,,0.27728614,,,,"Yennier Cano",25911,666974
"Zack Thompson","STL",66.1,0.53681507,,,,,,0.16952055,0.27140411,0.00171233,,0.02054795,,,,"Zack Thompson",25918,668868
"Darius Vines","ATL",20.1,0.33116883,,0.33766234,,,,0.08441558,,,,0.24675325,,,,"Darius Vines",25928,670241
"Andrew Nardi","MIA",57.1,0.61273486,,,,,,0.37787056,,,,0.00939457,,,,"Andrew Nardi",25942,677053
"Quinn Priester","PIT",50,0.19053118,,,,,0.34180139,0.23325635,0.13048499,,,0.1039261,,,,"Quinn Priester",25977,682990
"Brendan White","DET",40.2,0.32671756,,,0.00916031,,0.06870229,0.59389313,0.00152672,,,,,,,"Brendan White",26024,686839
"Sawyer Gipson-Long","DET",20,0.23809524,,0.01190476,,,0.1875,0.31845238,,,,0.24404762,,,,"Sawyer Gipson-Long",26048,687830
"Brandon Walter","BOS",23,0.04109589,,0.31232877,,,0.25753425,0.22465753,,,,0.16438356,,,,"Brandon Walter",26056,687888
"Beau Brieske","DET",35,0.40224359,,,,,0.19391026,0.16346154,,,,0.24038462,,,,"Beau Brieske",26079,689225
"Andre Pallante","STL",68,0.66344464,,,,,0.02636204,0.17574692,0.1344464,,,,,,,"Andre Pallante",26108,669467
"Amos Willingham","WSN",24.1,0.60612691,,0.00437637,,,0.01750547,0.34573304,,,,0.02625821,,,,"Amos Willingham",26128,686294
"Chris Murphy","BOS",47.2,0.38735632,,,,,,0.36666667,0.18275862,,,0.06321839,,,,"Chris Murphy",26214,669684
"Jackson Rutledge","WSN",20,0.4566474,,,,,0.1416185,0.21676301,0.05780347,,,0.12716763,,,,"Jackson Rutledge",26215,671131
"Ryan Pepiot","LAD",42,0.50611621,,,,,,0.14678899,,,,0.3470948,,,,"Ryan Pepiot",26221,686752
"Nick Robertson","- - -",22.1,0.53180662,,,,,,0.15267176,,,,0.31552163,,,,"Nick Robertson",26226,687798
"Tyler Holton","DET",85.1,0.27949791,,0.19330544,,,0.12301255,0.14309623,0.03598326,,,0.2251046,,,,"Tyler Holton",26231,663947
"Ryne Nelson","ARI",144,0.54564756,,0.13503185,,,,0.13418259,0.0522293,,,0.1329087,,,,"Ryne Nelson",26253,669194
"Drey Jameson","ARI",40.2,0.27151335,,,,,0.29821958,0.2611276,0.03709199,,,0.13204748,,,,"Drey Jameson",26260,686753
"Tommy Henry","ARI",89,0.48957584,,,,,,0.12724659,0.19051042,,,0.19266715,,,,"Tommy Henry",26285,674072
"Bryan Hoeing","MIA",70.2,0.08896797,,,0.04181495,,0.52580071,0.31761566,,,,0.02580071,,,,"Bryan Hoeing",26304,663773
"Nick Lodolo","CIN",34.1,0.46439628,,,,,0.05263158,,0.35758514,,,0.125387,,,,"Nick Lodolo",26378,666157
"Alek Manoah","TOR",87.1,0.29011249,,,,,0.28182356,0.30017762,,,,0.12788632,,,,"Alek Manoah",26410,666201
"Alec Marsh","KCR",74.1,0.37257824,,,,,0.07153502,0.25782414,0.1490313,,,0.1490313,,,,"Alec Marsh",27451,679525
"Reid Detmers","LAA",148.2,0.43208927,,,,,,0.3193536,0.1943055,,,0.05425164,,,,"Reid Detmers",27468,672282
"Jared Shuster","ATL",52.2,0.44097222,,,,,,0.3287037,,,,0.23032407,,,,"Jared Shuster",27472,694363
"Bryce Jarvis","ARI",23.2,0.52162162,,,,,0.0027027,0.31081081,0.04864865,,,0.11621622,,,,"Bryce Jarvis",27477,686826
"Bobby Miller","LAD",124.1,0.28913819,,,,,0.19173891,0.17440082,0.18459969,,,0.16012239,,,,"Bobby Miller",27483,676272
"Karl Kauffmann","COL",35,0.17525773,,0.10996564,,,0.34536082,0.16838488,,,,0.20103093,,,,"Karl Kauffmann",27488,666154
"Spencer Strider","ATL",186.2,0.58935484,,,,,,0.33806452,,,,0.07258065,,,,"Spencer Strider",27498,675911
"Slade Cecconi","ARI",27,0.5861244,,,0.03110048,,,0.27033493,0.09808612,,,0.01435407,,,,"Slade Cecconi",27500,677944
"Graham Ashcraft","CIN",145.2,,,0.5292599,,,0.09681583,0.37349398,,,,0.00043029,,,,"Graham Ashcraft",27552,668933
"Carmen Mlodzinski","PIT",36,0.49756888,,0.13128039,,,0.00324149,0.22042139,,,,0.14748784,,,,"Carmen Mlodzinski",27572,669387
"Hayden Wesneski","CHC",89.1,0.29614604,,0.10006761,,,0.18864097,0.36578769,,,,0.04935767,,,,"Hayden Wesneski",27581,669713
"Logan Allen","CLE",125.1,0.45126523,,0.08856607,,,,0.24742268,,,,0.21274602,,,,"Logan Allen",27589,671106
"Cody Bradford","TEX",56,0.5462963,,0.13374486,,,,0.04423868,,,,0.27572016,,,,"Cody Bradford",27597,674003
"Luis Ortiz","PIT",86.2,0.25,,0.00273973,,,0.28356164,0.32671233,,,,0.1369863,,,,"Luis Ortiz",27646,682847
"Connor Phillips","CIN",20.2,0.63254593,,,,,,0.25459318,0.09973753,,,0.01312336,,,,"Connor Phillips",27649,683175
"Ken Waldichuk","OAK",141,0.54313725,,,,,,0.27058824,0.02039216,,,0.16588235,,,,"Ken Waldichuk",27681,686610
"Louis Varland","MIN",68,0.42713107,,0.31897342,,,0.0091659,0.131989,,,,0.1127406,,,,"Louis Varland",27691,686973
"Brent Headrick","MIN",25.2,0.56161616,,,,,,0.38181818,,,,0.05656566,,,,"Brent Headrick",27702,687396
"Kyle Harrison","SFG",34.2,0.60714286,,,,,,0.0170068,0.26530612,,,0.11054422,,,,"Kyle Harrison",27758,690986
"Eury Pérez","MIA",91.1,0.45436767,,,,,,0.3083442,0.13950456,,,0.09778357,,,,"Eury Perez",27768,691587
"Bryce Elder","ATL",174.2,0.13408213,,,,,0.37592138,0.35310635,,,,0.13689014,,,,"Bryce Elder",27779,693821
"Brandon Pfaadt","ARI",96,0.45409429,,,,,0.09925558,0.26985112,0.05521092,,,0.12158809,,,,"Brandon Pfaadt",27782,694297
"Gavin Stone","LAD",31,0.2797075,,0.16819013,,,0.14259598,0.06398537,0.00365631,,,0.34186472,,,,"Gavin Stone",27792,694813
"Daniel Palencia","CHC",28.1,0.65991903,,,,,0.01214575,0.27732794,0.03846154,,,0.01214575,,,,"Daniel Palencia",27914,694037
"Bryce Miller","SEA",131.1,0.58472554,,,,,0.07637232,0.27446301,0.00859189,,,0.05584726,,,,"Bryce Miller",29837,682243
"Emmet Sheehan","LAD",60.1,0.60038797,,,,,,0.22793404,,,,0.17167798,,,,"Emmet Sheehan",29839,686218
"Andrew Abbott","CIN",109.1,0.50079072,,,,,,0.16499736,0.17079599,,,0.16341592,,,,"Andrew Abbott",29911,671096
"Dylan Dodd","ATL",34.1,0.48943662,,0.04753521,,,,0.28521127,,,,0.1778169,,,,"Dylan Dodd",29928,689266
"Grant Hartwig","NYM",35.1,0.00155521,,0.17573872,,0.00311042,0.46500778,0.3125972,,,,0.04199067,,,,"Grant Hartwig",29946,701643
"AJ Smith-Shawver","ATL",25.1,0.53964758,,,,,,0.23348018,0.12114537,,,0.10572687,,,,"AJ Smith-Shawver",29960,700363
"Chase Silseth","LAA",52.1,0.3490991,,0.08445946,0.16666667,,0.14752252,0.2286036,0.02364865,,,,,,,"Chase Silseth",30074,681217
"Jordan Wicks","CHC",34.2,0.28473413,,0.09777015,,,0.19554031,0.04116638,0.08404803,,,0.29674099,,,,"Jordan Wicks",30094,696136
"Robert Suarez","SDP",27.2,0.38084633,,0.00890869,,,0.22939866,0.04454343,,,,0.3363029,,,,"Robert Suarez",30115,663158
"Gavin Williams","CLE",82,0.55339105,,,,,,0.22077922,0.16955267,,,0.05627706,,,,"Gavin Williams",30122,668909
"Tanner Bibee","CLE",142,0.47094275,,,,,,0.27034008,0.09255273,,,0.16616444,,,,"Tanner Bibee",30134,676440
"Bryan Woo","SEA",87.2,0.46892265,,,,,0.25483425,0.23964088,,,,0.03660221,,,,"Bryan Woo",30279,693433
"Mason Miller","OAK",33.1,0.55500821,,0.15763547,,,,0.23809524,,,,0.04926108,,,,"Mason Miller",31757,695243
"Kodai Senga","NYM",166.1,0.36975994,,0.25008957,,0.23719097,,0.11608742,0.02687209,,,,,,,"Kodai Senga",31838,673540
"Shintaro Fujinami","- - -",79,0.56552707,,0.16168091,0.19871795,,,0.07336182,0.00071225,,,,,,,"Shintaro Fujinami",31839,660261
