Name,Team,RA9-WAR,BIP-Wins,LOB-Wins,FDP-Wins,RAR,WAR,Dollars,NameASCII,PlayerId,MLBAMID
"John Schreiber","BOS",0.48084011673927307,-0.06824413128197193,0.456455834209919,0.3882116973400116,0.9229292757809162,0.09262842731550336,0.7410274185240269,"John Schreiber",20020,670167
"Jacob Webb","- - -",0.7875919938087463,0.5425908118486404,0.1535705104470253,0.6961613539606333,0.8449578285217285,0.09143063426017761,0.7314450740814209,"Jacob Webb",19274,657097
"Alex Young","CIN",0.4733829200267792,0.20560476183891296,0.17975130677223206,0.385356068611145,0.8904122114181519,0.08802685886621475,0.704214870929718,"Alex Young",18333,622065
"Matt Waldron","SDP",0.5115022212266922,0.4950736230239272,-0.07031378895044327,0.4247598648071289,0.9153660237789154,0.08674237132072449,0.6939389705657959,"Matt Waldron",25550,663362
"Ryne Stanek","HOU",0.32375404238700867,0.3968728482723236,-0.15585793554782867,0.24101492762565613,0.8242298364639282,0.08273911476135254,0.6619129180908203,"Ryne Stanek",15947,592773
"Tanner Banks","CHW",0.22624600678682327,0.1789821982383728,-0.034608714282512665,0.14437347650527954,0.7830361127853394,0.08187253028154373,0.6549802422523499,"Tanner Banks",16990,621383
"Randy Vásquez","NYY",0.9957901686429977,0.5118312388658524,0.4030327647924423,0.9148640036582947,0.828482061624527,0.08092619478702545,0.6474095582962036,"Randy Vasquez",24719,681190
"Jose E. Hernandez","PIT",-0.2115696668624878,0.0013677249662578106,-0.28366270661354065,-0.28229498863220215,0.7154549956321716,0.07072532176971436,0.5658025741577148,"Jose E. Hernandez",22318,669796
"Mauricio Llovera","- - -",-0.3667304366827011,-0.065950907766819,-0.3710130602121353,-0.4369640052318573,0.6842504143714905,0.07023357972502708,0.5618686378002167,"Mauricio Llovera",20080,661440
"Michael Tonkin","ATL",0.26381915807724,0.9175243973731995,-0.7193078994750977,0.1982165277004242,0.6649404764175415,0.0656026229262352,0.5248209834098816,"Michael Tonkin",10315,543859
"Jose A. Ferrer","WSN",0.018774578347802162,-0.30714279413223267,0.2615591585636139,-0.04558363929390907,0.6508826613426208,0.06435821950435638,0.5148657560348511,"Jose A. Ferrer",24017,678606
"Grant Anderson","TEX",-0.1406194567680359,-0.19656731188297272,-0.00823112390935421,-0.20479844510555267,0.6399268507957458,0.06417898088693619,0.5134318470954895,"Grant Anderson",20546,681982
"Roansy Contreras","PIT",-0.5495714098215103,-0.2640192285180092,-0.3474512994289398,-0.6114705204963684,0.6201870441436768,0.06189912557601929,0.4951930046081543,"Roansy Contreras",22810,672710
"Andrew Bellatti","PHI",-0.07785748690366745,0.017288971692323685,-0.1565864384174347,-0.1392974704504013,0.6209283471107483,0.06143997609615326,0.4915198087692261,"Andrew Bellatti",10657,571479
"Sean Hjelle","SFG",-0.8057979941368103,-0.7273773550987244,-0.13967114686965942,-0.8670485019683838,0.6195641756057739,0.06125050038099289,0.4900040030479431,"Sean Hjelle",21481,663546
"Peyton Battenfield","CLE",0.06905025243759155,0.1847865767776966,-0.17459741607308388,0.010189154418185353,0.45489490032196045,0.05886109173297882,0.47088873386383057,"Peyton Battenfield",25777,685410
"Mike Baumann","BAL",0.5958214402198792,0.4155353009700775,0.12269768863916397,0.5382329821586609,0.5742833018302917,0.05758845806121826,0.4607076644897461,"Mike Baumann",20206,657508
"Sammy Peralta","CHW",-0.005551056936383247,0.02945013716816902,-0.09053913503885269,-0.06108899787068367,0.5524881482124329,0.05553793907165527,0.4443035125732422,"Sammy Peralta",25589,671111
"Darius Vines","ATL",0.24719037115573883,0.44356003403663635,-0.24892554432153702,0.1946344766765833,0.539365828037262,0.052555881440639496,0.42044705152511597,"Darius Vines",25928,670241
"Dany Jiménez","OAK",0.42666735500097275,0.71925388276577,-0.34512934461236,0.37412453815340996,0.5219257473945618,0.05254282057285309,0.4203425645828247,"Dany Jimenez",21170,666204
"Jared Shuster","ATL",0.03876432403922081,0.2760595679283142,-0.2888456881046295,-0.012786118313670158,0.5447779297828674,0.05155044421553612,0.41240355372428894,"Jared Shuster",27472,694363
"Keegan Thompson","CHC",0.05622592195868492,0.3837723135948181,-0.37904196977615356,0.004730344749987125,0.5211294889450073,0.05149557441473007,0.4119645953178406,"Keegan Thompson",19795,624522
"Seranthony Domínguez","PHI",0.40499550104141235,0.043847713619470596,0.3101157248020172,0.3539634346961975,0.5164352059364319,0.05103205144405365,0.4082564115524292,"Seranthony Dominguez",19249,622554
"Connor Phillips","CIN",-0.11970696598291397,0.16390371322631836,-0.3343292474746704,-0.17042553424835205,0.530124843120575,0.05071857199072838,0.405748575925827,"Connor Phillips",27649,683175
"Joe Jacques","BOS",-0.13122489675879478,-0.40728649869561195,0.2260161191225052,-0.18127036839723587,0.00966501235961914,0.05004549026489258,0.4003639221191406,"Joe Jacques",25178,682175
"Trent Thornton","- - -",0.34888705238699913,0.08351567666977644,0.21925124526023865,0.3027669033035636,0.39305388927459717,0.04612012952566147,0.36896103620529175,"Trent Thornton",17948,663423
"Hogan Harris","OAK",-1.2211169004440308,-0.1552383080124855,-1.1116801500320435,-1.2669184803962708,0.4105224609375,0.045801542699337006,0.36641234159469604,"Hogan Harris",21520,663687
