Name,Team,IP,K/9+,BB/9+,K/BB+,HR/9+,K%+,BB%+,AVG+,WHIP+,BABIP+,LOB%+,ERA-,FIP-,xFIP-,LD%+,GB%+,FB%+,NameASCII,PlayerId,MLBAMID
"Andrew Abbott","CIN",166.1,95.93762683537743,72.98692183914555,131.4449612909467,88.9619879791898,99.29472102192184,75.54090873054902,94.9925477932735,88.62163885666372,94.28985093166345,111.69434379668179,64.95415166182671,84.38760265231922,103.94023693883989,102.6577737955454,75.46236565496038,125.82943327726662,"Andrew Abbott",29911,671096
"Nick Mears","MIL",56.2,86.93852201361904,64.76966680708699,134.22722426681193,96.20566291368411,94.87713264823876,70.68396890901543,83.08592213959255,74.90672634432583,78.0765150420751,93.62709617835311,83.6646724402998,93.20769342227472,104.30614047329243,91.89919721801463,80.57136034529154,125.7812622595497,"Nick Mears",25376,683232
"Jorge Alcala","- - -",55,116.93050646795149,152.141750337236,76.83978056789009,178.82578599773595,106.1515173956836,138.10853129281023,120.92846232095434,135.77696163256988,121.06149441715739,92.67198275123171,149.94897345057245,137.23356677199675,115.86232574928611,91.03478315257391,80.27643647075064,125.71666155568396,"Jorge Alcala",19459,660896
"Rob Zastryzny","MIL",22,97.36199090671708,128.33152048740598,68.28080539680616,106.20106707873316,98.02639715499342,129.20725577021798,79.90144428755241,91.20875028555645,75.6945196679101,122.39875063976251,58.772709655139195,110.488627018419,116.82649247432433,57.820127743997105,97.22864537126308,125.10297677832341,"Rob Zastryzny",15094,642239
"Joe Ryan","MIN",171,118.99220499582461,63.37862168064067,187.74817221607924,113.53141542125937,125.13592969908369,66.65094363950635,89.94029344185076,80.74145658589171,93.38028391482047,107.69909247350984,82.88479794219167,89.24079948590207,88.3022553180315,75.14724238483136,88.64384454303237,124.4577828464384,"Joe Ryan",21390,657746
"Mitch Farris","LAA",24.1,103.44810792723457,125.62191107587924,82.34877653836914,122.74313836583246,99.68434982805208,121.05140323116375,105.04696973162618,112.19819895952854,104.0324058539311,76.58798952662133,160.62997804904373,113.19276301551704,115.09305882892006,153.3003746796765,51.82616314561427,124.27585123485072,"Mitch Farris",33628,815083
"Tyler Kinley","- - -",72.2,107.58944102459999,128.21375526732336,83.91412107836679,64.3052182907149,108.03591074179728,128.74580107855078,79.79128604634715,91.3374640033133,83.65918813834783,93.48470337110693,83.48303373032782,86.4310318240545,110.57711818092362,99.74915467292627,78.27646263832561,124.2270588354837,"Tyler Kinley",18297,641755
"Lou Trivino","- - -",47.2,83.13214871501144,106.61386220545646,75.86756155200685,98.03173918960798,81.47556313230906,104.48934572108459,102.93314475841792,103.62175957798986,98.15333319575156,106.46306914603383,95.21650915557956,113.80554090200265,126.55896985491833,95.80457825995782,80.19309105791993,124.16121082713988,"Lou Trivino",15043,642152
"Justin Sterner","ATH",65,112.95296943481252,89.78014616403067,124.01333611601815,114.87500269289671,116.95422616898357,92.96052677257856,82.11392154266646,81.60467818161942,81.61276395946051,113.60724108323646,75.61408485722941,100.67787286196318,100.40531805055889,107.09607006206525,73.86004080181445,124.10075333146433,"Justin Sterner",27694,686993
"Chase Shugart","PIT",45,73.77874003213233,106.65773367793005,69.17336491546864,103.84102496019392,78.06908912796021,112.8600384233375,82.90387585970737,85.75180130839955,73.61499989681366,108.09016430837329,79.28950420488347,113.53935027951567,122.3271250093323,99.24537085988679,79.07929815621468,123.59964937300009,"Chase Shugart",21544,663767
