Name,Team,IP,FA%,FT%,FC%,FS%,FO%,SI%,SL%,CU%,KC%,EP%,CH%,SC%,KN%,UN%,NameASCII,PlayerId,MLBAMID
"Lucas Erceg","KCR",61.1,0.33229491,,,,,0.2066459,0.29387331,,,,0.16718588,,,,"Lucas Erceg",19360,668674
"Corbin Burnes","ARI",64.1,,,0.54905847,,,0.09613479,0.09018831,0.19226957,,,0.07234886,,,,"Corbin Burnes",19361,669203
"Keegan Akin","BAL",63.1,0.51323251,,,,,,0.28733459,,,,0.19943289,,,,"Keegan Akin",19362,669211
"Walker Buehler","- - -",126,0.25331504,,0.16872428,,,0.16415181,0.21673525,,0.12848651,,0.06858711,,,,"Walker Buehler",19374,621111
"Tony Gonsolin","LAD",36,0.40229885,,,0.26765189,,,0.16091954,0.16912972,,,,,,,"Tony Gonsolin",19388,664062
"Ronel Blanco","HOU",48.1,0.35687264,,,,,,0.31525851,0.20302648,,,0.12484237,,,,"Ronel Blanco",19407,669854
"Dane Dunning","- - -",20.2,0.00537634,,0.39516129,,,0.2983871,0.09139785,,0.02956989,,0.18010753,,,,"Dane Dunning",19409,641540
"Shane Bieber","TOR",40.1,0.35658915,,0.1255814,,,,0.20310078,,0.18604651,,0.12868217,,,,"Shane Bieber",19427,669456
"Yohan Ramírez","PIT",33.1,0.4486755,,0.02649007,,,0.06456954,0.26655629,0.19370861,,,,,,,"Yohan Ramirez",19444,670990
"Jorge Alcala","- - -",55,0.46124764,,,,,0.13327032,0.15406427,0.23251418,,,0.01890359,,,,"Jorge Alcala",19459,660896
"Aaron Civale","- - -",102,0.15512307,,0.34974242,0.05781339,,0.16771608,0.08070979,0.18889525,,,,,,,"Aaron Civale",19479,650644
"Tyler Ferguson","ATH",58,0.38306452,,0.10887097,,,0.14818548,0.31854839,,,,0.04133065,,,,"Tyler Ferguson",19481,621053
"David Bednar","- - -",62.2,0.43968872,,0.00097276,0.19552529,,,0.00291829,0.36089494,,,,,,,"David Bednar",19569,670280
"JoJo Romero","STL",61,0.05965622,,0.00101112,,,0.32254803,0.37917088,0.01213347,,,0.22548028,,,,"JoJo Romero",19574,668941
"Cionel Pérez","BAL",21.2,0.11212815,,0.01372998,,,0.42791762,0.22654462,0.21967963,,,,,,,"Cionel Perez",19614,672335
"Jordan Hicks","- - -",67.1,0.09257715,,,0.06005004,,0.54462052,0.30275229,,,,,,,,"Jordan Hicks",19618,663855
"Kyle Hart","SDP",43,0.15918958,,,0.04486252,,0.21852388,0.43704776,,,,0.14037627,,,,"Kyle Hart",19646,606996
"Jason Alexander","- - -",77.1,0.10063898,,0.01038339,,,0.40015974,0.16134185,,,,0.32747604,,,,"Jason Alexander",19666,669920
"Gregory Soto","- - -",60.1,0.07080504,,,0.00387973,,0.52473327,0.40058196,,,,,,,,"Gregory Soto",19677,642397
"Dustin May","- - -",132.1,0.16643615,,0.09681881,,,0.33563854,0.39326879,,,,0.00783771,,,,"Dustin May",19716,669160
"Caleb Boushley","TEX",43.1,0.19541779,,0.19137466,,,0.27762803,0.13072776,0.07277628,,,0.13207547,,,,"Caleb Boushley",19736,676961
"Anthony Bender","MIA",50,0.01660281,,,,,0.26564496,0.68326948,,,,0.03448276,,,,"Anthony Bender",19742,669622
"Jonathan Loáisiga","NYY",29.2,0.02997859,,0.03640257,,,0.57815846,,0.16702355,,,0.18843683,,,,"Jonathan Loaisiga",19753,642528
"Shohei Ohtani","LAD",47,0.3861518,,0.0665779,0.04660453,,0.07190413,0.34087883,0.08788282,,,,,,,"Shohei Ohtani",19755,660271
"Will Vest","DET",68.2,0.52376761,,,,,0.16725352,0.23855634,,,,0.07042254,,,,"Will Vest",19769,676684
"Bryan Baker","- - -",68.2,0.47133758,,,,,,0.24931756,,,,0.27934486,,,,"Bryan Baker",19804,641329
"Michael King","SDP",73.1,0.24364233,,,,,0.29532404,0.24692371,,,,0.21410993,,,,"Michael King",19853,650633
"Griffin Canning","NYM",76.1,0.34578043,,0.03808813,,,0.00597461,0.31516057,,0.06497386,,0.2300224,,,,"Griffin Canning",19867,656288
"Kevin Ginkel","ARI",25.2,0.49287169,,,,,0.0814664,0.42566191,,,,,,,,"Kevin Ginkel",19876,656464
"Tanner Houck","BOS",43.2,0.05874499,,,0.18958611,,0.39786382,0.35380507,,,,,,,,"Tanner Houck",19879,656557
"Clarke Schmidt","NYY",78.2,0.08156607,,0.4045677,,,0.08156607,0.25040783,,0.18189233,,,,,,"Clarke Schmidt",19899,657376
"Tony Santillan","CIN",73.2,0.6495935,,,,,,0.13414634,0.21544715,,,0.00081301,,,,"Tony Santillan",19926,663574
"Jesús Luzardo","PHI",183.2,0.34085629,,,,,0.09990043,0.38632592,,,,0.17291736,,,,"Jesus Luzardo",19959,666200
"Joey Wentz","- - -",98,0.44077135,,0.08319559,,,,0.26446281,0.1768595,,,0.03471074,,,,"Joey Wentz",19962,666214
"Bryse Wilson","CHW",47.1,0.17681499,,0.24004684,,,0.23770492,,0.16744731,,,0.17798595,,,,"Bryse Wilson",19990,669060
"Dylan Lee","ATL",68.1,0.31215971,,,,,,0.5553539,,,,0.13248639,,,,"Dylan Lee",19996,669276
"Tyler Wells","BAL",21.2,0.36549708,,0.13450292,,,,0.18128655,0.0877193,,,0.23099415,,,,"Tyler Wells",20000,669330
"John Schreiber","KCR",64,0.31518625,,0.18720153,,,0.19484241,0.28271251,,,,0.02005731,,,,"John Schreiber",20020,670167
"Rico Garcia","- - -",34.1,0.39352641,,0.00170358,,,,0.19080068,0.19420784,,,0.2197615,,,,"Rico Garcia",20023,670329
"Adrian Morejon","SDP",73.2,0.03103103,,0.03503504,,,0.61661662,0.24624625,,,,0.06606607,,0.00500501,,"Adrian Morejon",20039,670970
"Kaleb Ort","HOU",46,0.54314721,,0.14340102,,,,0.23096447,,,,0.08248731,,,,"Kaleb Ort",20061,672391
"Bailey Falter","- - -",125.1,0.46950282,,,0.07739621,,0.1368529,0.1804203,0.13582778,,,,,,,"Bailey Falter",20070,663559
"Chris Paddack","- - -",158,0.44210526,,0.07017544,,,0.04405458,0.09005848,0.11890838,,,0.23469786,,,,"Chris Paddack",20099,663978
"Calvin Faucher","MIA",60.1,0.17535545,,0.36966825,,,0.12322275,0.18199052,0.14881517,,,0.00094787,,,,"Calvin Faucher",20116,676534
"Garrett Whitlock","BOS",72,,,,,,0.47118644,0.32033898,,,,0.20847458,,,,"Garrett Whitlock",20191,676477
"Griffin Jax","- - -",66,0.17840805,,0.04025618,,,0.11619396,0.43732845,0.00457457,,,0.22323879,,,,"Griffin Jax",20253,643377
"Daysbel Hernández","ATL",37,0.44225352,,,,,,0.55774648,,,,,,,,"Daysbel Hernandez",20271,678226
"David Peterson","NYM",168.2,0.22638014,,,,,0.29195999,0.19118192,0.13708781,,,0.15339014,,,,"David Peterson",20302,656849
"Riley O'Brien","STL",48,,,,,,0.4828496,0.30474934,0.21108179,,,0.00131926,,,,"Riley O'Brien",20348,676617
"Zack Kelly","BOS",35.1,0.20238095,,0.30952381,,,0.15306122,0.20748299,0.01020408,,,0.11734694,,,,"Zack Kelly",20349,677161
"Steven Wilson","CHW",55.1,0.33333333,,0.01124744,,,0.00204499,0.5807771,,,,0.07259714,,,,"Steven Wilson",20353,621051
"Andrés Muñoz","SEA",62.1,0.35845411,,,,,0.11594203,0.50434783,,,,0.02125604,,,,"Andres Munoz",20373,662253
"Greg Weissert","BOS",67,0.33582788,,,,,0.27595884,0.25350795,0.03741815,,,0.09728718,,,,"Greg Weissert",20375,669711
"Isaac Mattson","PIT",47.2,0.7843389,,,,,,0.0885751,0.00898588,,,0.11810013,,,,"Isaac Mattson",20385,676755
"Ryan Walker","SFG",61.1,,,,,,0.62475442,0.37524558,,,,,,,,"Ryan Walker",20423,676254
"Casey Mize","DET",149,0.34041649,,,0.24181895,,0.12154696,0.15342116,0.14279643,,,,,,,"Casey Mize",20492,663554
"Edwin Uceta","TBR",76,0.40609555,,0.15897858,,,0.01647446,0.02965404,,,,0.38879736,,,,"Edwin Uceta",20539,670955
"Grant Anderson","MIL",69.2,0.33333333,,,,,0.24870466,0.37823834,,,,0.03972366,,,,"Grant Anderson",20546,681982
"Bowden Francis","TOR",64,0.56003506,,,0.22436459,,0.01752848,0.057844,0.14022787,,,,,,,"Bowden Francis",20548,670102
"Tyler Phillips","MIA",77.2,0.08886894,,,0.13644524,,0.31597846,0.22441652,0.23429084,,,,,,,"Tyler Phillips",20629,663969
"Yusei Kikuchi","LAA",178.1,0.34938591,,,,,0.01163542,0.36425339,0.15384615,,,0.12087912,,,,"Yusei Kikuchi",20633,579328
"Félix Bautista","BAL",34.2,,,0.00318979,0.28548644,,0.61881978,0.09250399,,,,,,,,"Felix Bautista",20666,642585
"Cristopher Sánchez","PHI",202,,,,,,0.45994475,0.16609116,,,,0.37396409,,,,"Cristopher Sanchez",20778,650911
"Manuel Rodríguez","TBR",30.1,0.16473318,,,,,0.3387471,0.49651972,,,,,,,,"Manuel Rodriguez",20794,655889
"Eduard Bazardo","SEA",78.2,0.14133987,,0.00245098,0.02124183,,0.40686275,0.42810458,,,,,,,,"Eduard Bazardo",20997,660825
"Jhoan Duran","- - -",70,0.35064935,,0.00278293,0.39703154,,,0.05751391,,0.19109462,,0.00092764,,,,"Jhoan Duran",21029,661395
"Emmanuel Clase","CLE",47.1,,,0.69034853,,,0.0080429,0.30160858,,,,,,,,"Emmanuel Clase",21032,661403
"Luis Gil","NYY",57,0.50618557,,,,,,0.25773196,,,,0.23608247,,,,"Luis Gil",21052,661563
"Connor Brogdon","LAA",47,0.41904762,,0.16190476,,,,,,,,0.41904762,,,,"Connor Brogdon",21205,641401
"Bailey Ober","MIN",146.1,0.3565365,,,,,0.03438031,0.28225806,0.03777589,,,0.28904924,,,,"Bailey Ober",21224,641927
"Jake Bird","- - -",55.1,0.00630915,,0.02523659,,,0.33438486,0.40483701,0.22923239,,,,,,,"Jake Bird",21267,656234
"Jacob Latz","TEX",85.2,0.49350649,,,,,,0.20923521,0.06421356,,,0.23304473,,,,"Jacob Latz",21306,656641
"Tylor Megill","NYM",68.1,0.42220421,,,,,0.19611021,0.24068071,0.06888169,,,0.07212318,,,,"Tylor Megill",21318,656731
"Bennett Sousa","HOU",50.2,0.40521978,,,,,0.01373626,0.58104396,,,,,,,,"Bennett Sousa",21345,656986
"Joe Ryan","MIN",171,0.51162791,,,0.11270125,,0.11234347,0.22468694,0.03864043,,,,,,,"Joe Ryan",21390,657746
"Yerry De los Santos","NYY",35.2,0.08305085,,,,,0.54576271,0.09491525,,,,0.27627119,,,,"Yerry De los Santos",21420,660787
"Ryan Feltner","COL",30.1,0.37356322,,,,,0.08429119,0.29310345,0.0651341,,,0.18390805,,,,"Ryan Feltner",21446,663372
"Davis Martin","CHW",142.2,0.32784755,,0.23126895,,,0.1074058,0.04330879,0.04807276,,,0.24209615,,,,"Davis Martin",21448,663436
"Konnor Pilkington","WSN",28.1,0.59,,,,,,0.19,0.004,,,0.216,,,,"Konnor Pilkington",21453,663455
"Kris Bubic","KCR",116.1,0.3810585,,,,,0.06518106,0.34317549,,,,0.21058496,,,,"Kris Bubic",21455,663460
"Cole Sands","MIN",72,0.26596675,,0.24146982,0.21609799,,0.09011374,,0.18635171,,,,,,,"Cole Sands",21461,663485
"Stephen Kolek","- - -",112.2,0.25577265,,0.15216104,,,0.24097099,0.23386619,0.00118413,,,0.116045,,,,"Stephen Kolek",21487,663568
"Jake Irvin","WSN",180,0.32156197,,0.04108659,,,0.21935484,0.04448217,0.29609508,,,0.07741935,,,,"Jake Irvin",21504,663623
"Hogan Harris","ATH",64.2,0.56444444,,0.04266667,,,0.00266667,0.03111111,0.22755556,,,0.13155556,,,,"Hogan Harris",21520,663687
"Daniel Lynch IV","KCR",67.2,0.22610294,,,,,0.19117647,0.29227941,,0.09834559,,0.19209559,,,,"Daniel Lynch IV",21537,663738
"Chase Shugart","PIT",45,0.18786127,,0.25433526,,,0.19942197,0.28757225,,,,0.07080925,,,,"Chase Shugart",21544,663767
"Justin Hagenman","NYM",23.2,,,0.32637076,,,0.25065274,0.19321149,,,,0.22976501,,,,"Justin Hagenman",21546,663795
"Brendon Little","TOR",68.1,0.00646726,,0.07841552,,,0.45594179,,,0.45917542,,,,,,"Brendon Little",21574,663893
"Tristan Beck","SFG",56.2,0.33047736,,,,,,0.49694002,0.17258262,,,,,,,"Tristan Beck",21584,663941
"Grant Wolfram","BAL",26.2,0.15192308,,,0.00192308,,0.40576923,0.29423077,0.14615385,,,,,,,"Grant Wolfram",21623,664991
"Elvis Alvarado","ATH",42.1,0.53856209,,,,,0.10065359,0.32026144,,,,0.04052288,,,,"Elvis Alvarado",21662,665660
"Edward Cabrera","MIA",137.2,0.12744227,,,,,0.20648313,0.17273535,0.23579041,,,0.25754885,,,,"Edward Cabrera",21690,665795
"Javier Assad","CHC",37,0.14109347,,0.21340388,,,0.39858907,0.14109347,0.06349206,,,0.04232804,,,,"Javier Assad",21741,665871
"Cole Ragans","KCR",61.2,0.49490269,,0.04726599,,,,0.13809082,,0.1278962,,0.1918443,,,,"Cole Ragans",21846,666142
"George Soriano","MIA",36.2,0.18786127,,,,,0.18352601,0.32080925,,,,0.30780347,,,,"George Soriano",21863,666277
"Juan Morillo","ARI",34.1,0.4732577,,,,,0.18314425,0.21069692,,,,0.13290113,,,,"Juan Morillo",21924,666661
"Joel Peguero","SFG",22.1,0.33650794,,,,,0.33333333,0.33015873,,,,,,,,"Joel Peguero",21951,666711
"Camilo Doval","- - -",65.1,0.0009058,,0.45018116,,,0.06974638,0.47916667,,,,,,,,"Camilo Doval",21992,666808
"John King","STL",48.1,0.01668806,,,,,0.59050064,0.14505777,0.05391528,,,0.19383825,,,,"John King",22051,667463
"José Soriano","LAA",169,0.0858477,,,0.09195402,,0.49137931,0.06106322,,0.26616379,,0.00359195,,,,"Jose Soriano",22100,667755
"Cole Winn","TEX",41.2,0.27786753,,0.19063005,0.12116317,,0.20840065,0.19224556,0.00969305,,,,,,,"Cole Winn",22113,668390
"Max Kranick","NYM",37,0.39478585,,0.0018622,,,0.01675978,0.46368715,0.11731844,,,0.00558659,,,,"Max Kranick",22175,668820
"Hunter Greene","CIN",107.2,0.54176201,,,0.10755149,,,0.34954233,0.00114416,,,,,,,"Hunter Greene",22182,668881
"Tobias Myers","MIL",50.2,0.45157385,,0.19491525,0.15617433,,,0.16828087,0.01452785,,,0.01452785,,,,"Tobias Myers",22191,668964
"Ryan Rolison","COL",42.1,0.46597633,,,,,,0.16568047,0.33431953,,,0.03402367,,,,"Ryan Rolison",22200,669020
"MacKenzie Gore","WSN",159.2,0.4921875,,0.04723011,,,,0.11825284,0.2397017,,,0.10262784,,,,"MacKenzie Gore",22201,669022
"DL Hall","MIL",38.2,0.29761905,,0.17346939,,,0.07142857,0.18707483,0.09353741,,,0.17687075,,,,"DL Hall",22207,669084
"Jeremiah Estrada","SDP",73,0.56796117,,,0.23220065,,,0.19983819,,,,,,,,"Jeremiah Estrada",22210,669093
"Logan Gilbert","SEA",131,0.36270872,,,0.19619666,,0.01391466,0.35250464,0.07467532,,,,,,,"Logan Gilbert",22250,669302
"Sean Reynolds","SDP",27,0.51821862,,,,,,0.42510121,,,,0.05668016,,,,"Sean Reynolds",22253,669308
"Shane Baz","TBR",166.1,0.4392936,,0.14716703,,,,0.03016924,,0.26894776,,0.11442237,,,,"Shane Baz",22264,669358
"Tarik Skubal","DET",195.1,0.2951913,,,0.001053,,0.23692524,0.12495612,0.02772903,,,0.31414531,,,,"Tarik Skubal",22267,669373
"Matt Sauer","LAD",29.2,0.21875,,0.31835938,0.08984375,,0.17578125,0.1875,0.00976563,,,,,,,"Matt Sauer",22284,669422
"Trevor Rogers","BAL",109.2,0.40688384,,,,,0.15119852,0.19237861,,,,0.24953903,,,,"Trevor Rogers",22286,669432
"Mason Englert","TBR",44.2,0.20303867,,0.19337017,,,0.16574586,0.00414365,0.09116022,,,0.34254144,,,,"Mason Englert",22288,669438
"Matthew Liberatore","STL",151.2,0.29606365,,0.10469012,,,0.10678392,0.21105528,0.15745394,,,0.1239531,,,,"Matthew Liberatore",22294,669461
"Brenan Hanifee","DET",60,0.11510032,,,,,0.63146779,0.21119324,,,,0.04223865,,,,"Brenan Hanifee",22304,669724
"Colin Holderman","PIT",25.2,0.06707317,,0.24186992,0.03861789,,0.37398374,0.27845528,,,,,,,,"Colin Holderman",22361,670059
"Johan Oviedo","PIT",40.1,0.36992481,,,,,0.09172932,0.32030075,0.1593985,,,0.05864662,,,,"Johan Oviedo",22487,670912
"Taj Bradley","- - -",142.2,0.46478873,,0.22799296,0.15492958,,0.00484155,,0.14744718,,,,,,,"Taj Bradley",22543,671737
"Keider Montero","DET",90.2,0.30753564,,,,,0.19891378,0.21995927,,0.14528174,,0.12830957,,,,"Keider Montero",22630,672456
"Carlos Hernández","- - -",43.1,0.5085639,,,0.19894598,,0.02898551,0.19631094,,0.06719368,,,,,,"Carlos Hernandez",22713,672578
"Angel Zerpa","KCR",64.2,0.19836215,,,,,0.44585987,0.31938126,,,,0.03639672,,,,"Angel Zerpa",22717,672582
"Yoendrys Gómez","- - -",62.2,0.33484986,,0.06824386,,,0.19290264,0.18653321,0.14103731,,,0.07643312,,,,"Yoendrys Gomez",22872,672782
"Carlos Vargas","SEA",77,0.0347032,,0.1260274,,,0.63378995,0.18630137,,,,0.01917808,,,,"Carlos Vargas",22915,672841
"Eduardo Salazar","WSN",29,0.26277372,,,,,0.40145985,0.31934307,,,,0.01642336,,,,"Eduardo Salazar",23135,674285
"Osvaldo Bido","ATH",79.2,0.37463768,,0.06811594,,,0.15289855,0.29782609,,,,0.10652174,,,,"Osvaldo Bido",23150,674370
"Steven Cruz","KCR",45.2,0.5,,0.25625,,,,0.24375,,,,,,,,"Steven Cruz",23165,674444
"Juan Mejia","COL",61.1,0.67225326,,,,,,0.32774674,,,,,,,,"Juan Mejia",23237,675848
"Janson Junk","MIA",110,0.37669544,,,,,,0.42786683,0.11713933,,,0.0782984,,,,"Janson Junk",23301,676083
"Collin Snider","SEA",26.1,0.31446541,,0.24109015,,,0.04402516,0.2851153,0.11530398,,,,,,,"Collin Snider",23307,676092
"José Buttó","- - -",67,0.3086758,,,,,0.16986301,0.36986301,,,,0.15159817,,,,"Jose Butto",23313,676130
"Joey Cantillo","CLE",95.1,0.41967013,,,,,,0.08735492,0.18753818,,,0.30543677,,,,"Joey Cantillo",23335,676282
"Robert Garcia","TEX",64,0.44845361,,0.00103093,,,,0.26907216,,,,0.2814433,,,,"Robert Garcia",23363,676395
"PJ Poulin","WSN",24.2,0.44152745,,,,,0.09307876,0.24105012,,,,0.22434368,,,,"PJ Poulin",23394,676571
"Max Lazar","PHI",41.1,0.55263158,,0.15325077,0.03250774,,,,,0.26160991,,,,,,"Max Lazar",23426,676661
"JP Sears","- - -",135.2,0.40617075,,0.00338123,,,0.06424345,0.33981403,0.03677092,,,0.14961961,,,,"JP Sears",23429,676664
"Aaron Ashby","MIL",66.2,0.03194579,,,,,0.50629235,0.08131655,0.2642788,,,0.11616651,,,,"Aaron Ashby",23550,676879
"Ben Brown","CHC",106.1,0.55599773,,,,,,,,0.39852189,,0.04548039,,,,"Ben Brown",23590,676962
"Braxton Ashcraft","PIT",69.2,0.29673321,,,,,0.14882033,0.31215971,0.21052632,,,0.03176044,,,,"Braxton Ashcraft",23793,677952
"Ryan Weathers","MIA",38.1,0.44548287,,,,,0.03894081,0.22274143,,,,0.29283489,,,,"Ryan Weathers",23796,677960
"Valente Bellozo","MIA",81.1,0.28744327,,0.35022693,0.01815431,,,0.15204236,0.04765507,,,0.14447806,,,,"Valente Bellozo",23899,678368
"Brayan Bello","BOS",166.2,0.1512792,,0.15684093,,,0.34964776,0.19021135,,,,0.15202076,,,,"Brayan Bello",23920,678394
"Randy Rodríguez","SFG",50.2,0.55445545,,,,,,0.44554455,,,,,,,,"Randy Rodriguez",23974,678495
"Jose A. Ferrer","WSN",76.1,,,,,,0.70612583,0.07450331,,,,0.21937086,,,,"Jose A. Ferrer",24017,678606
"Ronny Henriquez","MIA",73,0.2970639,,,,,0.02072539,0.5164076,,,,0.16580311,,,,"Ronny Henriquez",24094,678692
"Kai-Wei Teng","SFG",29.2,0.2495637,,,,,0.12390925,0.38743455,0.13612565,,,0.10296684,,,,"Kai-Wei Teng",24282,678906
"Simeon Woods Richardson","MIN",111.1,0.45580405,,,0.09957401,,,0.2715655,0.13045793,,,0.04259851,,,,"Simeon Woods Richardson",24494,680573
"Lyon Richardson","CIN",37.2,0.20474777,,,,,0.29080119,0.00296736,0.09643917,,,0.40504451,,,,"Lyon Richardson",24581,680689
"Kyle Bradish","BAL",32,0.22267206,,,,,0.32995951,0.31781377,0.12955466,,,,,,,"Kyle Bradish",24586,680694
"Austin Cox","ATL",21.1,0.3559719,,0.03512881,0.1030445,,0.00468384,0.32552693,0.17564403,,,,,,,"Austin Cox",24604,680735
"Jonathan Bowlan","KCR",44.1,0.33425034,,,,,0.17331499,0.31224209,0.09628611,,,0.08390646,,,,"Jonathan Bowlan",24607,680742
"Braydon Fisher","TOR",50,0.2206235,,0.03117506,,,,0.382494,0.36570743,,,,,,,"Braydon Fisher",24609,680755
"Victor Vodnik","COL",50.2,0.56039173,,0.04787813,,,,0.13057671,,,,0.26115343,,,,"Victor Vodnik",24614,680767
"Randy Vásquez","SDP",133.2,0.20949721,,0.24953445,,,0.19180633,0.15130354,0.12895717,,,0.0689013,,,,"Randy Vasquez",24719,681190
"Mike Burrows","PIT",96,0.39232271,,,,,0.05595316,0.19518543,0.11906311,,,0.2374756,,,,"Mike Burrows",24728,681347
"Kyle Leahy","STL",88,0.3030303,,,,,0.07390983,0.3466371,0.18033999,,,0.09608278,,,,"Kyle Leahy",24763,681517
"Ryan Fernandez","STL",30.1,0.3778626,,0.07061069,,,,0.47137405,,,,0.08015267,,,,"Ryan Fernandez",24862,681676
"Reese Olson","DET",68.2,0.18377912,,,,,0.28213978,0.22001726,0.05522002,,,0.25884383,,,,"Reese Olson",24968,681857
"Shawn Dubin","- - -",33.2,0.33938294,,0.03448276,,,0.1615245,0.17422868,0.14519056,,,0.14519056,,,,"Shawn Dubin",24977,681869
"Erik Sabrowski","CLE",29.1,0.67992048,,,,,,0.16898608,0.15109344,,,,,,,"Erik Sabrowski",24978,681870
"Kody Funderburk","MIN",41,,,0.24965517,,,0.32689655,0.30344828,,,,0.12,,,,"Kody Funderburk",24993,681892
"Alex Vesia","LAD",59.2,0.57478006,,,,,,0.36363636,,,,0.06158358,,,,"Alex Vesia",25007,681911
"Jacob Lopez","ATH",92.2,0.36826347,,0.14550898,,,0.04550898,0.30598802,,,,0.13473054,,,,"Jacob Lopez",25098,682052
"Tim Herrin","CLE",42.2,0.26098535,,,,,0.1677763,0.17842876,0.39280959,,,,,,,"Tim Herrin",25139,682120
"Abner Uribe","MIL",75.1,0.03092784,,,,,0.50859107,0.4604811,,,,,,,,"Abner Uribe",25327,682842
"Nick Mears","MIL",56.2,0.53537736,,,,,,0.42334906,0.04127358,,,,,,,"Nick Mears",25376,683232
"Brady Singer","CIN",169.2,0.1045614,,0.09684211,,,0.40631579,0.3922807,,,,,,,,"Brady Singer",25377,663903
"Sam Long","KCR",40.1,0.35496183,,,0.09287532,,0.10559796,0.26081425,0.18575064,,,,,,,"Sam Long",25379,669674
"Drew Rasmussen","TBR",150,0.35405872,,0.31476684,,,0.2275475,0.04835924,0.04317789,,,0.01208981,,,,"Drew Rasmussen",25385,656876
"Ryan Zeferjahn","LAA",57,0.31640625,,0.21972656,,,0.00585938,0.43359375,0.02441406,,,,,,,"Ryan Zeferjahn",25420,666171
"George Kirby","SEA",126,0.28954938,,,0.02684564,,0.26653883,0.27372963,,0.12128476,,0.02205177,,,,"George Kirby",25436,669923
"Paxton Schultz","TOR",24.2,0.36607143,,0.28794643,,,0.00446429,0.14732143,,,,0.19419643,,,,"Paxton Schultz",25501,687606
"Nic Enright","CLE",31,0.66353383,,,,,,0.2593985,0.07518797,,,0.0018797,,,,"Nic Enright",25553,663671
"Luis Mey","CIN",21,0.02173913,,,,,0.72705314,0.25120773,,,,,,,,"Luis Mey",25620,682825
"Hunter Gaddis","CLE",66.2,0.33079123,,,,,,0.53670162,,,,0.13250715,,,,"Hunter Gaddis",25636,683769
"Justin Slaten","BOS",34,0.36072144,,0.34468938,,,,0.11422846,0.18036072,,,,,,,"Justin Slaten",25648,686580
"Kevin Kelly","TBR",39.2,0.07993197,,0.13435374,,,0.58843537,0.19727891,,,,,,,,"Kevin Kelly",25679,687330
"Matt Brash","SEA",47.1,0.0486618,,,,,0.2189781,0.60583942,,0.00729927,,0.11922141,,,,"Matt Brash",25756,666374
"Hunter Brown","HOU",185.1,0.37981094,,0.05536799,,,0.22147198,0.04422687,,0.17893315,,0.12018906,,,,"Hunter Brown",25880,686613
"Bryan King","HOU",68,0.62619503,,,,,0.05449331,0.30210325,0.00286807,,,0.01434034,,,,"Bryan King",25890,687911
"Yennier Cano","BAL",58,0.11257606,,0.02839757,0.07200811,,0.46044625,0.20182556,,,,0.12474645,,,,"Yennier Cano",25911,666974
"Casey Legumina","SEA",49.2,0.56329849,,,,,0.15679443,0.17305459,,,,0.1068525,,,,"Casey Legumina",25921,668984
"Josh Simpson","MIA",30.2,0.11639344,,,,,0.22131148,0.3147541,0.23770492,,,0.10983607,,,,"Josh Simpson",25957,681006
"Quinn Priester","MIL",157.1,,,0.20421394,,,0.41693679,0.27188006,0.09197731,,,0.0149919,,,,"Quinn Priester",25977,682990
"Sawyer Gipson-Long","DET",31.1,0.28293737,,0.10799136,,,0.18358531,0.21382289,,,,0.21166307,,,,"Sawyer Gipson-Long",26048,687830
"Brandon Walter","HOU",53.2,0.19287469,,0.27395577,,,0.12530713,0.22481572,,,,0.18304668,,,,"Brandon Walter",26056,687888
"Easton Lucas","TOR",24.1,0.49771689,,0.07305936,,,,0.21917808,,,,0.21004566,,,,"Easton Lucas",26058,687922
"Beau Brieske","DET",22,0.48641975,,,,,0.1654321,0.10123457,,,,0.24691358,,,,"Beau Brieske",26079,689225
"Andre Pallante","STL",162.2,0.44044118,,,,,0.13235294,0.28713235,,0.14007353,,,,,,"Andre Pallante",26108,669467
"Connor Gillispie","MIA",26,0.29087049,,0.24840764,,,,0.29511677,0.01061571,,,0.15498938,,,,"Connor Gillispie",26171,687362
"Kade Strowd","BAL",26.1,0.18472906,,0.41133005,,,0.15024631,0.12561576,0.12807882,,,,,,,"Kade Strowd",26191,669704
"Andrew Saalfrank","ARI",29,0.13348946,,,,,0.41920375,,0.44730679,,,,,,,"Andrew Saalfrank",26203,685314
"Chris Murphy","BOS",34.2,0.3198594,,,0.01054482,,0.04393673,0.26362039,0.31107206,,,0.05096661,,,,"Chris Murphy",26214,669684
"Jackson Rutledge","WSN",73.1,0.19835943,,0.13422819,0.09395973,,0.31543624,0.25801641,,,,,,,,"Jackson Rutledge",26215,671131
"Ryan Pepiot","TBR",167.2,0.45090774,,0.07002594,,,0.0244535,0.17154502,0.03297518,,,0.25009263,,,,"Ryan Pepiot",26221,686752
"Tyler Holton","DET",78.2,0.11226252,,0.30224525,,,0.21848014,0.18566494,0.03540587,,,0.14594128,,,,"Tyler Holton",26231,663947
"Orlando Ribalta","WSN",24.1,0.37125749,,,,,0.18562874,0.23353293,,,,0.20958084,,,,"Orlando Ribalta",26247,687377
"Erik Miller","SFG",30,0.34232365,,,,,0.17842324,0.2219917,,,,0.25726141,,,,"Erik Miller",26252,669062
"Ryne Nelson","ARI",154,0.6188159,,0.12246553,,,,0.12124899,0.10908354,,,0.02838605,,,,"Ryne Nelson",26253,669194
"Nick Lodolo","CIN",156.2,0.29159935,,,,,0.20436187,,0.28634895,,,0.21768982,,,,"Nick Lodolo",26378,666157
