Name,Team,WPA,-WPA,+WPA,RE24,REW,pLI,inLI,gmLI,exLI,Pulls,WPA/LI,Clutch,SD,MD,NameASCII,PlayerId,MLBAMID
"Michael Soroka","- - -",0.015806201845407486,-5.257123574614525,5.272930175065994,0.6799999848008156,0.04754934925585985,0.7845416003980007,0.76736211400283,0.7894727018746462,1.0515809144292558,21,0.24117060005664825,-0.22102354623899353,1,1,"Michael Soroka",18383,647336
"Eric Lauer","TOR",0.8510842174291611,-5.93129575252533,6.782379984855652,15.71720027923584,1.619756430387497,0.8302713364362717,0.8052529779254881,0.8070714580161231,0.9187461550419147,26,0.16498875617980957,0.8600788091804779,6,1,"Eric Lauer",19316,641778
"Dean Kremer","BAL",0.02828279137611389,-11.776232540607452,11.804515302181244,0.15560024976730347,0.04649440199136734,0.929729368686676,0.8846644639968873,0.8919548238477399,0.947419370374372,31,0.3686715364456177,-0.3382510804197251,1,1,"Dean Kremer",19350,665152
"Dane Dunning","- - -",-0.006289960816502571,-0.27590790018439293,0.2696179524064064,-6.485999703407288,-0.6287720128893852,0.16433333042853823,0.1736555532552302,0.18426667526364326,0.634633352359136,6,-0.2485070377588272,0.21023141345242508,1,1,"Dane Dunning",19409,641540
"Jason Alexander","- - -",0.24809219781309366,-4.472183714620769,4.720276270061731,-8.97310059517622,-0.9258555676788092,0.7649895973702774,0.7778990800129022,0.708844443058802,1.0440000302291341,14,-0.5867537297308445,0.911061666290941,0,1,"Jason Alexander",19666,669920
"Caleb Boushley","TEX",-0.34567971527576447,-1.2946018874645233,0.94892218708992,-10.515000343322754,-1.0997877418994904,0.30298469192823585,0.3563446211365034,0.4043999934196472,0.6046333412329356,12,-0.9631597399711609,-0.17775504709551115,2,1,"Caleb Boushley",19736,676961
"Bailey Falter","- - -",-0.06367594003677368,-8.555168092250824,8.491492316126823,-1.6536004543304443,-0.15567448735237122,0.8953963070278487,0.8646152465398075,0.8750615257483262,1.10150403380394,25,-0.4574727714061737,0.38635795940953094,0,1,"Bailey Falter",20070,663559
"Justin Hagenman","NYM",-0.20004203915596008,-1.0827061831951141,0.8826641142368317,0.008799910545349121,0.012334480881690979,0.510568009018898,0.5221642255783081,0.5011777745352851,1.3912667036056519,3,0.13947022706270218,-0.5312731516923881,1,1,"Justin Hagenman",21546,663795
"George Soriano","MIA",0.5876961946487427,-0.947987973690033,1.5356841087341309,-14.572000503540039,-1.4922038316726685,0.3875022232532501,0.4188505709171295,0.5626583099365234,0.3087833523750305,12,-0.8514503836631775,2.3680770231564345,4,1,"George Soriano",21863,666277
"Tobias Myers","MIL",-0.3501179665327072,-3.219037711620331,2.8689199090003967,5.2322001457214355,0.5477283000946045,0.7746339176914522,0.6744514874049595,0.583754534071142,1.540928602218628,14,0.24594902992248535,-0.697927646578107,3,1,"Tobias Myers",22191,668964
