Name,Team,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,RS,RS/9,Balls,Strikes,Pitches,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,NameASCII,PlayerId,MLBAMID
"Nathan Eovaldi","BOS",0.2984126984126984,1.286885245,0.164670658,0.47005988,0.365269461,0.114754098,0.172131147,58,4.774390466010418,549,1190,1739,0.41369048,0.36309524,0.22321429,0.13690476,0.47916667,0.38392857,"Nathan Eovaldi",9132,543135
"Jake McGee","- - -",0.2916666666666667,0.485714285,0.168,0.272,0.56,0.114285714,0.085714285,9,2.189189584173437,211,418,629,0.3015873,0.37301587,0.32539683,0.20634921,0.41269841,0.38095238,"Jake McGee",7550,459429
"Chad Kuhl","COL",0.31026252983293556,0.92,0.236363636,0.36590909,0.397727272,0.097142857,0.142857142,51,3.3503649635036497,914,1461,2375,0.4481982,0.31306306,0.23873874,0.13513514,0.48423423,0.38063063,"Chad Kuhl",14975,641771
"Daniel Lynch IV","KCR",0.335,1.116129032,0.213429256,0.414868105,0.371702637,0.058064516,0.13548387,62,4.237975010968945,895,1540,2435,0.41805226,0.34204276,0.23990499,0.13539192,0.48456057,0.38004751,"Daniel Lynch IV",21537,663738
"Tommy Henry","ARI",0.2740740740740741,0.949152542,0.190140845,0.394366197,0.415492957,0.06779661,0.169491525,32,6.127659574468085,280,493,773,0.34482759,0.35172414,0.30344828,0.10344828,0.51724138,0.37931034,"Tommy Henry",26285,674072
"Eric Stout","- - -",0.359375,0.741935483,0.181818181,0.348484848,0.469696969,0.161290322,0.064516129,10,4.029852008203879,174,276,450,0.36363636,0.33333333,0.3030303,0.15151515,0.46969697,0.37878788,"Eric Stout",16873,657770
"Drey Jameson","ARI",0.28125,2.642857142,0.227272727,0.56060606,0.212121212,0.071428571,0.142857142,16,5.917808528419836,129,240,369,0.5,0.31818182,0.18181818,0.16666667,0.45454545,0.37878788,"Drey Jameson",26260,686753
"Noé Ramirez","ARI",0.2857142857142857,0.909090909,0.204545454,0.378787878,0.416666666,0.072727272,0.163636363,26,4.680001785279002,299,538,837,0.42222222,0.36296296,0.21481481,0.16296296,0.45925926,0.37777778,"Noe Ramirez",12800,598287
"Adrian Houser","MIL",0.2887537993920973,1.56,0.233532934,0.467065868,0.299401197,0.13,0.08,49,4.295454651856228,737,1111,1848,0.40949555,0.36795252,0.22255193,0.1810089,0.4421365,0.3768546,"Adrian Houser",12718,605288
"Hirokazu Sawamura","BOS",0.2733333333333333,1.617021276,0.190789473,0.5,0.309210526,0.127659574,0.085106382,30,5.328948037115905,316,524,840,0.48051948,0.29220779,0.22727273,0.16233766,0.46103896,0.37662338,"Hirokazu Sawamura",27515,617228
"Hyun Jin Ryu","TOR",0.3068181818181818,1.235294117,0.173913043,0.456521739,0.369565217,0.029411764,0.147058823,21,7,143,252,395,0.47311828,0.32258065,0.20430108,0.09677419,0.52688172,0.37634409,"Hyun Jin Ryu",14444,547943
"Kutter Crawford","BOS",0.32242990654205606,0.666666666,0.21875,0.3125,0.46875,0.095238095,0.114285714,28,3.2586208236061633,469,827,1296,0.40707965,0.36283186,0.2300885,0.1460177,0.47787611,0.37610619,"Kutter Crawford",20531,676710
"Chris Archer","MIN",0.25862068965517243,1.18018018,0.193333333,0.436666666,0.37,0.063063063,0.108108108,48,4.207792312022428,704,1083,1787,0.38870432,0.34219269,0.26910299,0.13953488,0.48837209,0.37209302,"Chris Archer",6345,502042
"Louis Varland","MIN",0.2972972972972973,0.875,0.23076923,0.358974358,0.41025641,0.09375,0.125,16,5.538461538461538,131,280,411,0.44871795,0.29487179,0.25641026,0.15384615,0.47435897,0.37179487,"Louis Varland",27691,686973
"Adonis Medina","NYM",0.345679012345679,1.826086956,0.197530864,0.518518518,0.283950617,0.086956521,0.086956521,11,4.183099041049478,148,266,414,0.45679012,0.40740741,0.13580247,0.12345679,0.50617284,0.37037037,"Adonis Medina",19903,658431
"Cody Morris","CLE",0.2903225806451613,0.958333333,0.276923076,0.353846153,0.369230769,0,0.125,8,3.0422536028540597,149,255,404,0.36923077,0.43076923,0.2,0.13846154,0.49230769,0.36923077,"Cody Morris",25388,663752
"Vince Velasquez","CHW",0.2688679245283019,0.731481481,0.153846153,0.357466063,0.488687782,0.101851851,0.101851851,43,5.137168228304167,454,832,1286,0.41255605,0.367713,0.21973094,0.09865471,0.53363229,0.367713,"Vince Velasquez",11189,592826
"Tanner Rainey","WSN",0.28378378378378377,0.625,0.177215189,0.316455696,0.506329113,0.175,0.125,6,1.8000001144409252,185,336,521,0.26582278,0.35443038,0.37974684,0.18987342,0.44303797,0.36708861,"Tanner Rainey",17610,663432
"Luke Weaver","- - -",0.42857142857142855,1.333333333,0.3,0.4,0.3,0.111111111,0.027777777,14,3.532710532265817,253,468,721,0.36666667,0.33333333,0.3,0.10833333,0.525,0.36666667,"Luke Weaver",16918,596133
"Kyle Freeland","COL",0.3180987202925046,1.180904522,0.225,0.419642857,0.355357142,0.100502512,0.095477386,96,4.946565173582422,1046,1793,2839,0.43992933,0.36925795,0.19081272,0.15194346,0.48233216,0.36572438,"Kyle Freeland",16256,607536
"Garrett Cleavinger","- - -",0.24,0.904761904,0.215686274,0.372549019,0.411764705,0.095238095,0.095238095,8,3.1304353018114344,113,234,347,0.44230769,0.28846154,0.26923077,0.15384615,0.48076923,0.36538462,"Garrett Cleavinger",17897,664076
"Daniel Norris","- - -",0.24817518248175183,1.352941176,0.183673469,0.469387755,0.346938775,0.117647058,0.215686274,26,3.988636860731774,397,615,1012,0.39864865,0.35810811,0.24324324,0.15540541,0.47972973,0.36486486,"Daniel Norris",13475,596057
"Jesus Tinoco","TEX",0.18867924528301888,0.8,0.166666666,0.37037037,0.462962962,0.08,0.08,19,8.27419533020042,124,226,350,0.29090909,0.47272727,0.23636364,0.14545455,0.49090909,0.36363636,"Jesus Tinoco",16300,622786
"Jared Koenig","OAK",0.2748091603053435,1.477272727,0.186567164,0.485074626,0.328358208,0.113636363,0.09090909,17,3.889830634224799,250,403,653,0.43703704,0.33333333,0.22962963,0.12592593,0.51111111,0.36296296,"Jared Koenig",27517,657649
"Aaron Sanchez","- - -",0.35714285714285715,1.810344827,0.180904522,0.52763819,0.291457286,0.017241379,0.137931034,45,6.750000321865097,355,651,1006,0.37745098,0.41176471,0.21078431,0.06862745,0.56862745,0.3627451,"Aaron Sanchez",11490,592717
"Jandel Gustave","MIL",0.27631578947368424,1.428571428,0.15,0.5,0.35,0.142857142,0.142857142,15,4.821429228296175,161,305,466,0.375,0.325,0.3,0.15,0.4875,0.3625,"Jandel Gustave",14665,594311
"Germán Márquez","COL",0.29135338345864664,1.494382022,0.205724508,0.475849731,0.31842576,0.06741573,0.168539325,94,4.656880994709596,988,1851,2839,0.39323843,0.3683274,0.23843416,0.11032028,0.52846975,0.36120996,"German Marquez",15038,608566
"Andrew Heaney","LAD",0.2911392405063291,0.743589743,0.19047619,0.345238095,0.464285714,0.102564102,0.179487179,60,7.431192920621572,408,822,1230,0.40116279,0.3372093,0.26162791,0.1627907,0.47674419,0.36046512,"Andrew Heaney",15423,571760
"Jeurys Familia","- - -",0.38636363636363635,1.571428571,0.217391304,0.478260869,0.304347826,0.047619047,0.166666666,37,7.511279218819304,328,489,817,0.44604317,0.38129496,0.17266187,0.13669065,0.50359712,0.35971223,"Jeurys Familia",5114,544727
"Tyler Gilbert","ARI",0.2336448598130841,0.711538461,0.21238938,0.327433628,0.460176991,0.057692307,0.153846153,12,3.145631359214353,195,369,564,0.37719298,0.36842105,0.25438596,0.15789474,0.48245614,0.35964912,"Tyler Gilbert",17964,656457
"Matthew Liberatore","STL",0.3394495412844037,1.023809523,0.241071428,0.383928571,0.375,0.142857142,0.119047619,34,8.826923967289591,261,389,650,0.4122807,0.37719298,0.21052632,0.12280702,0.51754386,0.35964912,"Matthew Liberatore",22294,669461
"Cole Ragans","TEX",0.296,0.921568627,0.246153846,0.361538461,0.392307692,0.215686274,0.117647058,11,2.475,270,436,706,0.46564885,0.26717557,0.26717557,0.17557252,0.46564885,0.35877863,"Cole Ragans",21846,666142
"Chase Silseth","LAA",0.3058823529411765,1.5,0.23076923,0.461538461,0.307692307,0.035714285,0.25,12,3.7674421946895684,187,314,501,0.40217391,0.34782609,0.25,0.10869565,0.5326087,0.35869565,"Chase Silseth",30074,681217
"Gregory Soto","DET",0.29375,1.327586206,0.15625,0.48125,0.3625,0.068965517,0.034482758,8,1.1933702663501944,420,682,1102,0.30246914,0.42592593,0.27160494,0.11111111,0.5308642,0.35802469,"Gregory Soto",19677,642397
"Paolo Espino","WSN",0.3101449275362319,0.946666666,0.195592286,0.391184573,0.41322314,0.046666666,0.16,43,3.4147060356008208,668,1205,1873,0.44715447,0.31707317,0.23577236,0.13821138,0.50406504,0.35772358,"Paolo Espino",8246,502179
"Ryan Feltner","COL",0.2986111111111111,1.050420168,0.194719471,0.412541254,0.392739273,0.075630252,0.134453781,54,4.993151092623283,622,1053,1675,0.38943894,0.3630363,0.24752475,0.14521452,0.49834983,0.35643564,"Ryan Feltner",21446,663372
"Jordan Weems","WSN",0.2641509433962264,0.703703703,0.178571428,0.339285714,0.482142857,0.129629629,0.129629629,11,2.4957987193578384,245,493,738,0.36283186,0.31858407,0.31858407,0.10619469,0.53982301,0.3539823,"Jordan Weems",13190,607179
"Logan Gilbert","SEA",0.2915057915057915,0.937198067,0.241965973,0.366729678,0.391304347,0.091787439,0.091787439,104,5.04129291534659,1065,1950,3015,0.40782123,0.33333333,0.25884544,0.1433892,0.5027933,0.3538175,"Logan Gilbert",22250,669302
"Garrett Richards","TEX",0.3153846153846154,1.75,0.17293233,0.526315789,0.300751879,0.1,0.075,19,4.007812738884255,247,461,708,0.42105263,0.36842105,0.21052632,0.09774436,0.54887218,0.35338346,"Garrett Richards",9784,572070
"Tyler Alexander","DET",0.2795031055900621,0.825174825,0.220895522,0.352238805,0.426865671,0.076923076,0.125874125,41,3.6534654155290323,534,1057,1591,0.37058824,0.38235294,0.24705882,0.15294118,0.49411765,0.35294118,"Tyler Alexander",17735,641302
"Miguel Yajure","PIT",0.34146341463414637,1.321428571,0.235294117,0.435294117,0.329411764,0.107142857,0.107142857,13,4.808219806229553,187,284,471,0.45882353,0.23529412,0.30588235,0.15294118,0.49411765,0.35294118,"Miguel Yajure",21111,664337
"Ryan Brasier","BOS",0.3352272727272727,1.013513513,0.194594594,0.405405405,0.4,0.108108108,0.121621621,22,3.1764710418231434,296,689,985,0.32972973,0.41621622,0.25405405,0.15675676,0.49189189,0.35135135,"Ryan Brasier",5615,518489
"Josh Sborz","TEX",0.39622641509433965,0.739130434,0.298245614,0.298245614,0.403508771,0.173913043,0.173913043,10,4.029850975711366,165,254,419,0.28070175,0.36842105,0.35087719,0.0877193,0.56140351,0.35087719,"Josh Sborz",18323,622250
"Chi Chi González","- - -",0.3194444444444444,1.066666666,0.194805194,0.415584415,0.389610389,0.066666666,0.166666666,23,9.000000373176922,133,243,376,0.45454545,0.25974026,0.28571429,0.15584416,0.49350649,0.35064935,"Chi Chi Gonzalez",14663,592346
"Brett Martin","TEX",0.30666666666666664,1.87804878,0.22368421,0.506578947,0.269736842,0.073170731,0.097560975,8,1.440000329589919,253,497,750,0.36363636,0.38311688,0.25324675,0.11688312,0.53246753,0.35064935,"Brett Martin",17369,656685
"Alex Faedo","DET",0.33532934131736525,0.710526315,0.248554913,0.312138728,0.439306358,0.105263157,0.092105263,15,2.515528069515255,365,602,967,0.40804598,0.37931034,0.21264368,0.10344828,0.54597701,0.35057471,"Alex Faedo",19874,656412
"Taylor Rogers","- - -",0.32679738562091504,1.13559322,0.202531645,0.424050632,0.373417721,0.06779661,0.118644067,17,2.3782386710146315,366,719,1085,0.43125,0.3625,0.20625,0.15625,0.49375,0.35,"Taylor Rogers",13449,573124
"JP Sears","- - -",0.28921568627450983,0.977011494,0.18095238,0.404761904,0.414285714,0.149425287,0.091954022,27,3.471428666017496,375,704,1079,0.37735849,0.36792453,0.25471698,0.1509434,0.5,0.3490566,"JP Sears",23429,676664
"Jonathan Hernández","TEX",0.2857142857142857,2.944444444,0.164705882,0.623529411,0.211764705,0,0.111111111,11,3.2637366057738215,207,304,511,0.51162791,0.3372093,0.15116279,0.10465116,0.54651163,0.34883721,"Jonathan Hernandez",17464,642546
"Roansy Contreras","PIT",0.2574626865671642,0.842975206,0.203571428,0.364285714,0.432142857,0.14876033,0.107438016,41,3.8842107602698133,560,1028,1588,0.46975089,0.29893238,0.23131673,0.16014235,0.4911032,0.34875445,"Roansy Contreras",22810,672710
"Eric Lauer","MIL",0.25961538461538464,0.760416666,0.221198156,0.336405529,0.442396313,0.078125,0.140625,82,4.651260802405914,958,1718,2676,0.36446469,0.38041002,0.25512528,0.17767654,0.4738041,0.34851936,"Eric Lauer",19316,641778
"Aníbal Sánchez","WSN",0.21649484536082475,0.846153846,0.172413793,0.379310344,0.448275862,0.142857142,0.142857142,29,3.764423353079528,496,736,1232,0.42028986,0.30917874,0.2705314,0.14492754,0.50724638,0.34782609,"Anibal Sanchez",3284,434671
"Mike Baumann","BAL",0.35714285714285715,1.611111111,0.175438596,0.508771929,0.315789473,0.166666666,0.083333333,13,3.4077674004728467,218,362,580,0.42608696,0.32173913,0.25217391,0.15652174,0.49565217,0.34782609,"Mike Baumann",20206,657508
"Rony García","DET",0.23484848484848486,0.666666666,0.219858156,0.312056737,0.468085106,0.121212121,0.136363636,29,5.117647250218382,341,544,885,0.38297872,0.39007092,0.22695035,0.14893617,0.5035461,0.34751773,"Rony Garcia",20430,665621
"Blake Snell","SDP",0.30666666666666664,0.856060606,0.207119741,0.365695792,0.427184466,0.09090909,0.083333333,60,4.21875,886,1455,2341,0.33762058,0.36012862,0.3022508,0.14790997,0.50482315,0.34726688,"Blake Snell",13543,605483
"Jason Alexander","MIL",0.329004329004329,1.833333333,0.217573221,0.50627615,0.276150627,0.06060606,0.181818181,38,4.772093383104136,440,720,1160,0.43209877,0.32510288,0.24279835,0.18106996,0.47325103,0.34567901,"Jason Alexander",19666,669920
"Adam Oller","OAK",0.27896995708154504,0.614173228,0.170040485,0.315789473,0.51417004,0.125984251,0.133858267,22,2.6636771414362355,501,793,1294,0.437751,0.33333333,0.22891566,0.14859438,0.5060241,0.34538153,"Adam Oller",20132,670124
"Anthony Misiewicz","- - -",0.2875,0.815789473,0.168674698,0.373493975,0.457831325,0.052631578,0.105263157,9,2.7931040912407394,167,298,465,0.32142857,0.41666667,0.26190476,0.0952381,0.55952381,0.3452381,"Anthony Misiewicz",18152,664948
"Kolby Allard","TEX",0.23076923076923078,0.607142857,0.262295081,0.278688524,0.459016393,0.107142857,0.321428571,9,3.85714320747223,106,193,299,0.54098361,0.27868852,0.18032787,0.1147541,0.54098361,0.3442623,"Kolby Allard",18694,663465
"Beau Brieske","DET",0.24081632653061225,0.857142857,0.1875,0.375,0.4375,0.080357142,0.125,30,3.3061225519335236,458,829,1287,0.3976834,0.37451737,0.22779923,0.16602317,0.49034749,0.34362934,"Beau Brieske",26079,689225
"Spencer Howard","TEX",0.31932773109243695,0.944444444,0.192307692,0.392307692,0.415384615,0.074074074,0.222222222,22,5.2566372568693795,241,451,692,0.36641221,0.34351145,0.29007634,0.10687023,0.54961832,0.34351145,"Spencer Howard",23252,675921
"Michael Pineda","DET",0.29411764705882354,0.902777777,0.174698795,0.391566265,0.433734939,0.125,0.180555555,8,1.5428572269361893,248,483,731,0.43975904,0.28313253,0.27710843,0.12650602,0.53012048,0.34337349,"Michael Pineda",5372,501381
"Will Smith","- - -",0.30625,0.783783783,0.2,0.351515151,0.448484848,0.094594594,0.121621621,12,1.8305087112825957,328,657,985,0.40236686,0.33136095,0.26627219,0.13609467,0.52071006,0.34319527,"Will Smith",8048,519293
"Dominic Leone","SFG",0.35,1.018181818,0.229166666,0.388888888,0.381944444,0.072727272,0.109090909,28,5.108109029738019,285,541,826,0.35616438,0.34246575,0.30136986,0.10958904,0.54794521,0.34246575,"Dominic Leone",13763,608678
"Nick Pivetta","BOS",0.3002028397565923,0.917431192,0.196153846,0.384615384,0.419230769,0.128440366,0.123853211,108,5.410018859184922,1098,1984,3082,0.42884615,0.34230769,0.22884615,0.15769231,0.5,0.34230769,"Nick Pivetta",15454,601713
"MacKenzie Gore","SDP",0.31216931216931215,0.960526315,0.231958762,0.376288659,0.391752577,0.078947368,0.092105263,39,5.014286124171076,473,785,1258,0.3622449,0.34183673,0.29591837,0.14285714,0.51530612,0.34183673,"MacKenzie Gore",22201,669022
"Mike Mayers","LAA",0.25874125874125875,0.833333333,0.164556962,0.379746835,0.455696202,0.125,0.208333333,18,3.197368701904459,334,556,890,0.39240506,0.41772152,0.18987342,0.13291139,0.52531646,0.34177215,"Mike Mayers",15451,594577
"Héctor Neris","HOU",0.2911392405063291,0.808823529,0.226415094,0.345911949,0.427672955,0.102941176,0.044117647,31,4.2704084957207264,339,673,1012,0.39130435,0.36645963,0.24223602,0.1552795,0.50310559,0.34161491,"Hector Neris",11804,593576
"Jeff Hoffman","CIN",0.2892561983471074,0.537313432,0.182539682,0.285714285,0.531746031,0.149253731,0.074626865,38,7.656717834719357,339,509,848,0.42857143,0.31746032,0.25396825,0.19047619,0.46825397,0.34126984,"Jeff Hoffman",17432,656546
"Jacob deGrom","NYM",0.25833333333333336,0.943396226,0.188976377,0.393700787,0.417322834,0.075471698,0.16981132,32,4.476684291755344,289,651,940,0.31782946,0.39534884,0.28682171,0.10077519,0.55813953,0.34108527,"Jacob deGrom",10954,594798
"Drew Hutchison","DET",0.29376854599406527,1.06060606,0.216138328,0.403458213,0.380403458,0.09090909,0.113636363,69,5.895569798178908,658,1101,1759,0.42897727,0.32670455,0.24431818,0.12784091,0.53125,0.34090909,"Drew Hutchison",10732,571800
"Keegan Thompson","CHC",0.2815533980582524,1.015384615,0.188854489,0.40866873,0.40247678,0.1,0.123076923,62,4.852174234949144,694,1184,1878,0.39076923,0.33846154,0.27076923,0.20307692,0.45846154,0.33846154,"Keegan Thompson",19795,624522
"Tim Mayza","TOR",0.2713178294573643,2.851851851,0.218045112,0.578947368,0.203007518,0.037037037,0.259259259,44,8.136989277822675,263,468,731,0.35294118,0.43382353,0.21323529,0.17647059,0.48529412,0.33823529,"Tim Mayza",15042,641835
"Ryan Borucki","- - -",0.2535211267605634,1.48,0.184210526,0.486842105,0.328947368,0.08,0.24,17,6.039475124133604,158,257,415,0.36363636,0.46753247,0.16883117,0.16883117,0.49350649,0.33766234,"Ryan Borucki",16350,621366
"J.B. Wendelken","ARI",0.25609756097560976,1.461538461,0.255813953,0.441860465,0.302325581,0.076923076,0.153846153,22,6.827588003115951,196,292,488,0.26744186,0.41860465,0.31395349,0.13953488,0.52325581,0.3372093,"J.B. Wendelken",14506,605525
"Peter Strzelecki","MIL",0.28888888888888886,0.736842105,0.266666666,0.311111111,0.422222222,0.026315789,0.052631578,19,4.885715350715714,215,390,605,0.31521739,0.42391304,0.26086957,0.15217391,0.51086957,0.33695652,"Peter Strzelecki",21367,657265
"Andrés Machado","WSN",0.26666666666666666,1.285714285,0.229946524,0.43315508,0.336898395,0.047619047,0.111111111,24,3.640449984328664,353,644,997,0.37433155,0.35294118,0.27272727,0.13368984,0.52941176,0.3368984,"Andres Machado",14681,600921
"Mark Melancon","ARI",0.31351351351351353,1.383333333,0.239361702,0.441489361,0.319148936,0.166666666,0.083333333,11,1.767857263282862,327,559,886,0.34210526,0.36842105,0.28947368,0.15789474,0.50526316,0.33684211,"Mark Melancon",4264,453343
"Zach Logue","OAK",0.3055555555555556,0.587628865,0.193717277,0.298429319,0.507853403,0.134020618,0.134020618,20,3.1578948425123934,386,636,1022,0.44559585,0.30569948,0.24870466,0.20207254,0.4611399,0.33678756,"Zach Logue",20231,656657
"Art Warren","CIN",0.3263157894736842,0.926829268,0.217821782,0.376237623,0.405940594,0.048780487,0.146341463,12,3.0000006357830125,250,405,655,0.30693069,0.36633663,0.32673267,0.15841584,0.5049505,0.33663366,"Art Warren",18251,605521
"Dauri Moreta","CIN",0.23404255319148937,0.666666666,0.182692307,0.326923076,0.490384615,0.156862745,0.196078431,13,3.0521745481947615,232,381,613,0.46153846,0.375,0.16346154,0.19230769,0.47115385,0.33653846,"Dauri Moreta",21101,664294
"Craig Kimbrel","LAD",0.31125827814569534,0.882352941,0.15231788,0.397350993,0.450331125,0.147058823,0.058823529,16,2.4000001525879004,405,672,1077,0.36774194,0.37419355,0.25806452,0.16774194,0.49677419,0.33548387,"Craig Kimbrel",6655,518886
"Shane Bieber","CLE",0.28677839851024206,1.531791907,0.203636363,0.481818181,0.314545454,0.063583815,0.104046242,98,4.41,941,1934,2875,0.43063063,0.34054054,0.22882883,0.12072072,0.54414414,0.33513514,"Shane Bieber",19427,669456
"Devin Smeltzer","MIN",0.2523364485981308,0.843137254,0.156950672,0.385650224,0.457399103,0.117647058,0.12745098,48,6.142180372399984,398,731,1129,0.46696035,0.31277533,0.22026432,0.17621145,0.48898678,0.33480176,"Devin Smeltzer",19487,656970
"Triston McKenzie","CLE",0.23689727463312368,0.669421487,0.183838383,0.327272727,0.488888888,0.140495867,0.103305785,98,4.609756220103306,918,1889,2807,0.39641434,0.34262948,0.26095618,0.14541833,0.51992032,0.33466135,"Triston McKenzie",18000,663474
"Austin Gomber","COL",0.30952380952380953,1.150684931,0.203045685,0.426395939,0.370558375,0.075342465,0.136986301,61,4.403743674843828,736,1323,2059,0.43969849,0.35175879,0.20854271,0.15075377,0.51507538,0.33417085,"Austin Gomber",16561,596295
"Kris Bubic","KCR",0.3520408163265306,1.229629629,0.256790123,0.409876543,0.333333333,0.051851851,0.133333333,58,4.046511867228182,837,1425,2262,0.38780488,0.35365854,0.25853659,0.15853659,0.50731707,0.33414634,"Kris Bubic",21455,663460
